map,RightTile,RightIpix,RightRA,RightDec
adapt_p48-18968510422141_a11-25_111_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_117_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_118_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_121_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_125_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_137_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_13_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_140_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_146_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_149_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_152_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_153_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_154_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_156_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_16_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_174_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_175_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_184_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_18_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_190_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_196_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_197_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_201_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_202_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_203_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_205_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_206_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_209_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_217_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_222_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_22_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_238_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_243_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_259_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_25_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_263_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_275_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_278_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_288_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_290_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_2_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_311_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_327_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_332_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_345_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_349_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_34_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_351_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_356_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_357_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_361_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_364_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_369_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_371_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_378_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_379_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_380_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_38_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_393_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_398_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_399_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_3_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_402_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_405_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_420_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_434_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_437_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_442_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_443_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_466_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_475_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_476_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_490_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_495_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_510_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_514_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_526_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_530_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_535_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_536_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_540_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_549_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_54_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_552_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_554_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_557_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_567_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_571_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_573_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_576_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_579_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_581_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_584_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_58_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_597_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_599_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_68_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_74_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_75_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_76_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_81_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a11-25_98_map.h5,1468,2623,11.25,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_104_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_105_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_107_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_119_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_11_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_121_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_129_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_139_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_141_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_146_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_147_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_14_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_151_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_156_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_158_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_159_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_172_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_176_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_177_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_185_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_187_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_18_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_190_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_206_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_207_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_209_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_211_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_212_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_21_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_222_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_244_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_256_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_258_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_259_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_25_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_262_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_263_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_264_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_265_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_266_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_268_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_26_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_273_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_274_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_275_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_27_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_283_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_288_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_28_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_290_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_293_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_297_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_298_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_303_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_305_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_308_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_316_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_317_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_324_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_327_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_329_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_330_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_336_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_339_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_345_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_346_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_347_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_34_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_352_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_360_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_364_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_366_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_369_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_371_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_376_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_377_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_386_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_387_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_388_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_397_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_3_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_401_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_407_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_413_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_417_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_418_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_41_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_430_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_432_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_436_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_447_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_44_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_454_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_455_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_463_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_469_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_46_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_470_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_471_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_475_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_476_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_479_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_47_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_480_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_482_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_483_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_487_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_492_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_498_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_4_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_501_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_504_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_505_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_507_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_509_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_512_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_514_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_515_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_526_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_530_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_533_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_539_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_540_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_557_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_562_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_567_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_56_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_580_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_581_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_582_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_587_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_58_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_5_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_63_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_65_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_82_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_84_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_90_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_93_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a123-74999999999999_96_map.h5,1484,6463,123.75,41.8103141784668
adapt_p48-18968510422141_a146-25_12_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_133_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_143_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_150_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_158_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_159_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_165_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_167_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_168_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_169_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_178_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_180_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_183_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_202_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_205_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_214_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_217_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_222_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_22_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_230_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_236_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_243_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_244_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_246_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_248_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_250_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_253_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_267_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_269_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_279_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_27_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_283_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_292_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_294_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_300_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_306_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_307_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_311_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_318_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_31_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_327_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_330_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_344_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_349_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_353_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_35_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_363_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_364_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_365_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_367_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_368_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_37_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_382_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_398_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_39_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_403_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_410_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_418_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_430_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_444_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_446_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_449_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_458_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_462_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_464_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_466_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_472_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_473_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_478_map.h5,1488,5695,146.25,41.8103141784668
adapt_p48-18968510422141_a146-25_484_map.h5,1488,5695,146.25,41.8103141784668
