map,RightTile,RightIpix,RightRA,RightDec
adapt_p48-18968510422141_a348-74999999999994_84_map.h5,1517,13631,348.75,41.8103141784668
adapt_p48-18968510422141_a348-74999999999994_90_map.h5,1517,13631,348.75,41.8103141784668
adapt_p48-18968510422141_a348-74999999999994_93_map.h5,1517,13631,348.75,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_109_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_117_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_133_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_137_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_138_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_13_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_143_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_150_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_157_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_159_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_164_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_169_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_16_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_222_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_235_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_243_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_26_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_28_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_303_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_304_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_319_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_327_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_332_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_33_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_343_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_353_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_362_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_381_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_382_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_384_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_399_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_407_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_412_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_413_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_41_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_427_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_433_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_438_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_442_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_448_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_455_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_461_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_474_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_481_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_516_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_526_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_549_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_550_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_558_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_559_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_576_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_582_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_590_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_595_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_7_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a56-24999999999999_92_map.h5,1475,1599,56.25,41.8103141784668
adapt_p48-18968510422141_a78-75_0_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_103_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_107_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_115_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_116_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_129_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_130_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_14_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_158_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_166_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_170_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_183_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_195_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_200_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_202_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_208_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_20_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_21_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_236_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_237_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_255_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_258_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_289_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_302_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_321_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_322_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_332_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_347_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_350_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_362_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_37_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_380_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_382_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_384_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_396_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_397_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_3_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_400_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_416_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_436_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_43_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_444_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_448_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_505_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_520_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_538_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_546_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_553_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_573_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_594_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_599_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_6_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_79_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_94_map.h5,1478,1343,78.75,41.8103141784668
adapt_p48-18968510422141_a78-75_9_map.h5,1478,1343,78.75,41.8103141784668
adapt_p60-00000000000001_a0-0_104_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_106_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_107_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_119_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_125_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_129_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_132_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_134_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_135_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_140_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_156_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_171_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_174_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_179_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_185_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_213_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_224_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_233_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_238_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_239_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_23_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_242_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_244_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_270_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_291_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_303_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_316_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_320_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_338_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_343_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_359_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_35_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_368_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_384_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_395_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_407_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_430_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_442_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_453_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_459_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_460_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_461_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_464_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_486_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_496_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_503_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_518_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_519_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_520_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_528_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_53_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_553_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_579_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_583_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_64_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_79_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_84_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_91_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a0-0_98_map.h5,1294,20373,0.0,30.0
adapt_p60-00000000000001_a112-49999999999999_101_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_110_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_14_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_162_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_174_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_178_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_185_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_202_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_207_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_209_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_215_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_247_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_248_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_26_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_288_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_28_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_296_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_304_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_31_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_324_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_325_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_353_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_369_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_370_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_372_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_374_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_393_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_405_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_416_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_431_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_439_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_451_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_466_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_46_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_474_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_479_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_523_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_531_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_537_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_545_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_553_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_557_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_570_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_573_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_584_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_58_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_599_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_63_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_66_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_70_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a112-49999999999999_72_map.h5,1313,6336,112.5,30.0
adapt_p60-00000000000001_a135-0_106_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_109_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_10_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_12_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_134_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_143_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_147_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_158_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_163_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_16_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_180_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_196_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_197_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_206_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_224_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_23_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_250_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_259_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_264_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_271_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_292_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_303_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_306_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_329_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_352_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_370_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_398_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_410_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_412_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_416_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_431_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_438_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_440_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_467_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_474_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_484_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_495_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_502_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_513_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_535_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_54_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_554_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_555_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_568_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_60_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_64_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_72_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_73_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_85_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_86_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a135-0_90_map.h5,1316,5056,135.0,30.0
adapt_p60-00000000000001_a157-5_111_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_133_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_158_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_164_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_177_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_185_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_191_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_205_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_218_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_222_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_226_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_232_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_233_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_242_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_258_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_272_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_276_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_277_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_282_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_287_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_291_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_293_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_304_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_313_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_340_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_346_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_349_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_359_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_362_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_365_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_381_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_384_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_398_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_419_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_435_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_451_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_464_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_486_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_496_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_506_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_515_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_532_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_533_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_53_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_548_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_559_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_576_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_578_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_592_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_595_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_599_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_59_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_71_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_87_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_89_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a157-5_94_map.h5,1320,5312,157.5,30.0
adapt_p60-00000000000001_a180-0_103_map.h5,1324,28565,180.0,30.0
adapt_p60-00000000000001_a180-0_105_map.h5,1324,28565,180.0,30.0
adapt_p60-00000000000001_a180-0_112_map.h5,1324,28565,180.0,30.0
adapt_p60-00000000000001_a180-0_113_map.h5,1324,28565,180.0,30.0
