ID,RA,DEC,HEALPixels
14028,300.68208177,-11.25010000,29776 29778
14029,302.04571813,-11.25010000,29777 48891
14030,303.40935449,-11.25010000,48892 48894
14031,304.77299086,-11.25010000,48887 48893
14032,306.13662722,-11.25010000,49056 49058
14033,307.50026358,-11.25010000,49035 49057
14034,308.86389995,-11.25010000,49036 49038
14035,310.22753631,-11.25010000,49031 49037
14036,311.59117268,-11.25010000,49040 49042
14037,312.95480904,-11.25010000,48955 49041
14038,314.31844540,-11.25010000,48956 48958
14039,315.68208177,-11.25010000,48957
14040,317.04571813,-11.25010000,48951 48994
14041,318.40935449,-11.25010000,48992 48993
14042,319.77299086,-11.25010000,48971 48974
14043,321.13662722,-11.25010000,48972 48973
14044,322.50026358,-11.25010000,48967 48978
14045,323.86389995,-11.25010000,48976 48977
14046,325.22753631,-11.25010000,48635 48638
14047,326.59117268,-11.25010000,48636 48637
14048,327.95480904,-11.25010000,18594 48631
14049,329.31844540,-11.25010000,18592 18593
14050,330.68208177,-11.25010000,18571 18574
14051,332.04571813,-11.25010000,18572 18573
14052,333.40935449,-11.25010000,18567 18578
14053,334.77299086,-11.25010000,18576 18577
14054,336.13662722,-11.25010000,18491 18494
14055,337.50026358,-11.25010000,18492
14056,338.86389995,-11.25010000,18487 18493
14057,340.22753631,-11.25010000,18528 18530
14058,341.59117268,-11.25010000,18507 18529
14059,342.95480904,-11.25010000,18508 18510
14060,344.31844540,-11.25010000,18503 18509
14061,345.68208177,-11.25010000,18512 18514
14062,347.04571813,-11.25010000,17147 18513
14063,348.40935449,-11.25010000,17148 17150
14064,349.77299086,-11.25010000,17143 17149
14065,351.13662722,-11.25010000,17312 17314
14066,352.50026358,-11.25010000,17291 17313
14067,353.86389995,-11.25010000,17292 17294
14068,355.22753631,-11.25010000,17287 17293
14069,356.59117268,-11.25010000,17296 17298
14070,357.95480904,-11.25010000,17211 17297
14071,359.31844540,-11.25010000,17212 17214
14072,0.00000000,-10.35010000,17215
14073,1.35849057,-10.35010000,17256
14074,2.71698113,-10.35010000,17251
14075,4.07547170,-10.35010000,17252
14076,5.43396226,-10.35010000,17231
14077,6.79245283,-10.35010000,17240
14078,8.15094340,-10.35010000,17235
14079,9.50943396,-10.35010000,17236
14080,10.86792453,-10.35010000,16895
14081,12.22641509,-10.35010000,17576
14082,13.58490566,-10.35010000,17571
14083,14.94339623,-10.35010000,17572
14084,16.30188679,-10.35010000,17551
14085,17.66037736,-10.35010000,17560
14086,19.01886792,-10.35010000,17555
14087,20.37735849,-10.35010000,
14088,21.73584906,-10.35010000,17556
14089,23.09433962,-10.35010000,17471
14090,24.45283019,-10.35010000,17512
14091,25.81132075,-10.35010000,17507
14092,27.16981132,-10.35010000,17508
14093,28.52830189,-10.35010000,17487
14094,29.88679245,-10.35010000,17496
14095,31.24528302,-10.35010000,17491
14096,32.60377358,-10.35010000,17492
14097,33.96226415,-10.35010000,36607
14098,35.32075472,-10.35010000,36776
14099,36.67924528,-10.35010000,36771
14100,38.03773585,-10.35010000,36772
14101,39.39622642,-10.35010000,36751
14102,40.75471698,-10.35010000,36760
14103,42.11320755,-10.35010000,36755
14104,43.47169811,-10.35010000,36756
14105,44.83018868,-10.35010000,36671
14106,46.18867925,-10.35010000,36712
14107,47.54716981,-10.35010000,36707
14108,48.90566038,-10.35010000,36708
14109,50.26415094,-10.35010000,36687
14110,51.62264151,-10.35010000,36696
14111,52.98113208,-10.35010000,36691
14112,54.33962264,-10.35010000,36692
14113,55.69811321,-10.35010000,36351
14114,57.05660377,-10.35010000,22696
14115,58.41509434,-10.35010000,22691
14116,59.77358491,-10.35010000,
14117,61.13207547,-10.35010000,22692
14118,62.49056604,-10.35010000,22671
14119,63.84905660,-10.35010000,22680
14120,65.20754717,-10.35010000,22675
14121,66.56603774,-10.35010000,22676
14122,67.92452830,-10.35010000,22591
14123,69.28301887,-10.35010000,22632
14124,70.64150943,-10.35010000,22627
14125,72.00000000,-10.35010000,22628
14126,73.35849057,-10.35010000,22607
14127,74.71698113,-10.35010000,22616
14128,76.07547170,-10.35010000,22611
14129,77.43396226,-10.35010000,22612
14130,78.79245283,-10.35010000,21247
14131,80.15094340,-10.35010000,21416
14132,81.50943396,-10.35010000,21411
14133,82.86792453,-10.35010000,21412
14134,84.22641509,-10.35010000,21391
14135,85.58490566,-10.35010000,21400
14136,86.94339623,-10.35010000,21395
14137,88.30188679,-10.35010000,21396
14138,89.66037736,-10.35010000,21311
14139,91.01886792,-10.35010000,21352
14140,92.37735849,-10.35010000,21347
14141,93.73584906,-10.35010000,21348
14142,95.09433962,-10.35010000,21327
14143,96.45283019,-10.35010000,21336
14144,97.81132075,-10.35010000,21331
14145,99.16981132,-10.35010000,21332
14146,100.52830189,-10.35010000,
14147,101.88679245,-10.35010000,20991
14148,103.24528302,-10.35010000,21672
14149,104.60377358,-10.35010000,21667
14150,105.96226415,-10.35010000,21668
14151,107.32075472,-10.35010000,21647
14152,108.67924528,-10.35010000,21656
14153,110.03773585,-10.35010000,21651
14154,111.39622642,-10.35010000,21652
14155,112.75471698,-10.35010000,21567
14156,114.11320755,-10.35010000,21608
14157,115.47169811,-10.35010000,21603
14158,116.83018868,-10.35010000,21604
14159,118.18867925,-10.35010000,21583
14160,119.54716981,-10.35010000,21592
14161,120.90566038,-10.35010000,21587
14162,122.26415094,-10.35010000,21588
14163,123.62264151,-10.35010000,40703
14164,124.98113208,-10.35010000,40872
14165,126.33962264,-10.35010000,40867
14166,127.69811321,-10.35010000,40868
14167,129.05660377,-10.35010000,40847
14168,130.41509434,-10.35010000,40856
14169,131.77358491,-10.35010000,40851
14170,133.13207547,-10.35010000,40852
14171,134.49056604,-10.35010000,40767
14172,135.84905660,-10.35010000,40808
14173,137.20754717,-10.35010000,40803
14174,138.56603774,-10.35010000,40804
14175,139.92452830,-10.35010000,
14176,141.28301887,-10.35010000,40783
14177,142.64150943,-10.35010000,40792
14178,144.00000000,-10.35010000,40787
14179,145.35849057,-10.35010000,40788
14180,146.71698113,-10.35010000,40447
14181,148.07547170,-10.35010000,26792
14182,149.43396226,-10.35010000,26787
14183,150.79245283,-10.35010000,26788
14184,152.15094340,-10.35010000,26767
14185,153.50943396,-10.35010000,26776
14186,154.86792453,-10.35010000,26771
14187,156.22641509,-10.35010000,26772
14188,157.58490566,-10.35010000,26687
14189,158.94339623,-10.35010000,26728
14190,160.30188679,-10.35010000,26723
14191,161.66037736,-10.35010000,26724
14192,163.01886792,-10.35010000,26703
14193,164.37735849,-10.35010000,26712
14194,165.73584906,-10.35010000,26707
14195,167.09433962,-10.35010000,26708
14196,168.45283019,-10.35010000,25343
14197,169.81132075,-10.35010000,25512
14198,171.16981132,-10.35010000,25507
14199,172.52830189,-10.35010000,25508
14200,173.88679245,-10.35010000,25487
14201,175.24528302,-10.35010000,25496
14202,176.60377358,-10.35010000,25491
14203,177.96226415,-10.35010000,25492
14204,179.32075472,-10.35010000,
14205,180.67924528,-10.35010000,25407
14206,182.03773585,-10.35010000,25448
14207,183.39622642,-10.35010000,25443
14208,184.75471698,-10.35010000,25444
14209,186.11320755,-10.35010000,25423
14210,187.47169811,-10.35010000,25432
14211,188.83018868,-10.35010000,25427
14212,190.18867925,-10.35010000,25428
14213,191.54716981,-10.35010000,25087
14214,192.90566038,-10.35010000,25768
14215,194.26415094,-10.35010000,25763
14216,195.62264151,-10.35010000,25764
14217,196.98113208,-10.35010000,25743
14218,198.33962264,-10.35010000,25752
14219,199.69811321,-10.35010000,25747
14220,201.05660377,-10.35010000,25748
14221,202.41509434,-10.35010000,25663
14222,203.77358491,-10.35010000,25704
14223,205.13207547,-10.35010000,25699
14224,206.49056604,-10.35010000,25700
14225,207.84905660,-10.35010000,25679
14226,209.20754717,-10.35010000,25688
14227,210.56603774,-10.35010000,25683
14228,211.92452830,-10.35010000,25684
14229,213.28301887,-10.35010000,44799
14230,214.64150943,-10.35010000,44968
14231,216.00000000,-10.35010000,44963
14232,217.35849057,-10.35010000,44964
14233,218.71698113,-10.35010000,44943
14234,220.07547170,-10.35010000,
14235,221.43396226,-10.35010000,44952
14236,222.79245283,-10.35010000,44947
14237,224.15094340,-10.35010000,44948
14238,225.50943396,-10.35010000,44863
14239,226.86792453,-10.35010000,44904
14240,228.22641509,-10.35010000,44899
14241,229.58490566,-10.35010000,44900
14242,230.94339623,-10.35010000,44879
14243,232.30188679,-10.35010000,44888
14244,233.66037736,-10.35010000,44883
14245,235.01886792,-10.35010000,44884
14246,236.37735849,-10.35010000,44543
14247,237.73584906,-10.35010000,30888
14248,239.09433962,-10.35010000,30883
14249,240.45283019,-10.35010000,30884
14250,241.81132075,-10.35010000,30863
14251,243.16981132,-10.35010000,30872
14252,244.52830189,-10.35010000,30867
14253,245.88679245,-10.35010000,30868
14254,247.24528302,-10.35010000,30783
14255,248.60377358,-10.35010000,30824
14256,249.96226415,-10.35010000,30819
14257,251.32075472,-10.35010000,30820
14258,252.67924528,-10.35010000,30799
14259,254.03773585,-10.35010000,30808
14260,255.39622642,-10.35010000,30803
14261,256.75471698,-10.35010000,30804
14262,258.11320755,-10.35010000,29439
14263,259.47169811,-10.35010000,
14264,260.83018868,-10.35010000,29608
14265,262.18867925,-10.35010000,29603
14266,263.54716981,-10.35010000,29604
14267,264.90566038,-10.35010000,29583
14268,266.26415094,-10.35010000,29592
14269,267.62264151,-10.35010000,29587
14270,268.98113208,-10.35010000,29588
14271,270.33962264,-10.35010000,29503
14272,271.69811321,-10.35010000,29544
14273,273.05660377,-10.35010000,29539
14274,274.41509434,-10.35010000,29540
14275,275.77358491,-10.35010000,29519
14276,277.13207547,-10.35010000,29528
14277,278.49056604,-10.35010000,29523
14278,279.84905660,-10.35010000,29524
14279,281.20754717,-10.35010000,29183
14280,282.56603774,-10.35010000,29864
14281,283.92452830,-10.35010000,29859
14282,285.28301887,-10.35010000,29860
14283,286.64150943,-10.35010000,29839
14284,288.00000000,-10.35010000,29848
14285,289.35849057,-10.35010000,29843
14286,290.71698113,-10.35010000,29844
14287,292.07547170,-10.35010000,29759
14288,293.43396226,-10.35010000,29800
14289,294.79245283,-10.35010000,29795
14290,296.15094340,-10.35010000,29796
14291,297.50943396,-10.35010000,29775
14292,298.86792453,-10.35010000,29784
14293,300.22641509,-10.35010000,
14294,301.58490566,-10.35010000,29779
14295,302.94339623,-10.35010000,29780
14296,304.30188679,-10.35010000,48895
14297,305.66037736,-10.35010000,49064
14298,307.01886792,-10.35010000,49059
14299,308.37735849,-10.35010000,49060
14300,309.73584906,-10.35010000,49039
14301,311.09433962,-10.35010000,49048
14302,312.45283019,-10.35010000,49043
14303,313.81132075,-10.35010000,49044
14304,315.16981132,-10.35010000,48959
14305,316.52830189,-10.35010000,49000
14306,317.88679245,-10.35010000,48995
14307,319.24528302,-10.35010000,48996
14308,320.60377358,-10.35010000,48975
14309,321.96226415,-10.35010000,48984
14310,323.32075472,-10.35010000,48979
14311,324.67924528,-10.35010000,48980
14312,326.03773585,-10.35010000,48639
14313,327.39622642,-10.35010000,18600
14314,328.75471698,-10.35010000,18595
14315,330.11320755,-10.35010000,18596
14316,331.47169811,-10.35010000,18575
14317,332.83018868,-10.35010000,18584
14318,334.18867925,-10.35010000,18579
14319,335.54716981,-10.35010000,18580
14320,336.90566038,-10.35010000,18495
14321,338.26415094,-10.35010000,18536
14322,339.62264151,-10.35010000,
14323,340.98113208,-10.35010000,18531
14324,342.33962264,-10.35010000,18532
14325,343.69811321,-10.35010000,18511
14326,345.05660377,-10.35010000,18520
14327,346.41509434,-10.35010000,18515
14328,347.77358491,-10.35010000,18516
14329,349.13207547,-10.35010000,17151
14330,350.49056604,-10.35010000,17320
14331,351.84905660,-10.35010000,17315
14332,353.20754717,-10.35010000,17316
14333,354.56603774,-10.35010000,17295
14334,355.92452830,-10.35010000,17304
14335,357.28301887,-10.35010000,17299
14336,358.64150943,-10.35010000,17300
14337,0.67835182,-9.45010000,17258
14338,2.03173528,-9.45010000,17257
14339,3.38511874,-9.45010000,17254
14340,4.73850220,-9.45010000,17253
14341,6.09188566,-9.45010000,17242
14342,7.44526912,-9.45010000,17241
14343,8.79865257,-9.45010000,17238
14344,10.15203603,-9.45010000,17237
14345,11.50541949,-9.45010000,17578
14346,12.85880295,-9.45010000,17577
14347,14.21218641,-9.45010000,17574
14348,15.56556987,-9.45010000,17573
14349,16.91895333,-9.45010000,17562
14350,18.27233678,-9.45010000,
14351,19.62572024,-9.45010000,17561
14352,20.97910370,-9.45010000,17558
14353,22.33248716,-9.45010000,17557
14354,23.68587062,-9.45010000,17514
14355,25.03925408,-9.45010000,17513
14356,26.39263754,-9.45010000,17510
14357,27.74602099,-9.45010000,17509
14358,29.09940445,-9.45010000,17498
14359,30.45278791,-9.45010000,17497
14360,31.80617137,-9.45010000,17494
14361,33.15955483,-9.45010000,17493
14362,34.51293829,-9.45010000,36778
14363,35.86632175,-9.45010000,36777
14364,37.21970521,-9.45010000,36774
14365,38.57308866,-9.45010000,36773
14366,39.92647212,-9.45010000,36762
14367,41.27985558,-9.45010000,36761
14368,42.63323904,-9.45010000,36758
14369,43.98662250,-9.45010000,36757
14370,45.34000596,-9.45010000,36714
14371,46.69338942,-9.45010000,36713
14372,48.04677287,-9.45010000,36710
14373,49.40015633,-9.45010000,36709
14374,50.75353979,-9.45010000,36698
14375,52.10692325,-9.45010000,36697
14376,53.46030671,-9.45010000,
14377,54.81369017,-9.45010000,36694
14378,56.16707363,-9.45010000,36693
14379,57.52045708,-9.45010000,22698
14380,58.87384054,-9.45010000,22697
14381,60.22722400,-9.45010000,22694
14382,61.58060746,-9.45010000,22693
14383,62.93399092,-9.45010000,22682
14384,64.28737438,-9.45010000,22681
14385,65.64075784,-9.45010000,22678
14386,66.99414130,-9.45010000,22677
14387,68.34752475,-9.45010000,22634
14388,69.70090821,-9.45010000,22633
14389,71.05429167,-9.45010000,22630
14390,72.40767513,-9.45010000,22629
14391,73.76105859,-9.45010000,22618
14392,75.11444205,-9.45010000,22617
14393,76.46782551,-9.45010000,22614
14394,77.82120896,-9.45010000,22613
14395,79.17459242,-9.45010000,21418
14396,80.52797588,-9.45010000,21417
14397,81.88135934,-9.45010000,21414
14398,83.23474280,-9.45010000,21413
14399,84.58812626,-9.45010000,21402
14400,85.94150972,-9.45010000,21401
14401,87.29489318,-9.45010000,21398
14402,88.64827663,-9.45010000,21397
14403,90.00166009,-9.45010000,
14404,91.35504355,-9.45010000,21354
14405,92.70842701,-9.45010000,21353
14406,94.06181047,-9.45010000,21350
14407,95.41519393,-9.45010000,21349
14408,96.76857739,-9.45010000,21338
14409,98.12196084,-9.45010000,21337
14410,99.47534430,-9.45010000,21334
14411,100.82872776,-9.45010000,21333
14412,102.18211122,-9.45010000,21674
14413,103.53549468,-9.45010000,21673
14414,104.88887814,-9.45010000,21670
14415,106.24226160,-9.45010000,21669
14416,107.59564505,-9.45010000,21658
14417,108.94902851,-9.45010000,21657
14418,110.30241197,-9.45010000,21654
14419,111.65579543,-9.45010000,21653
14420,113.00917889,-9.45010000,21610
14421,114.36256235,-9.45010000,21609
14422,115.71594581,-9.45010000,21606
14423,117.06932927,-9.45010000,21605
14424,118.42271272,-9.45010000,21594
14425,119.77609618,-9.45010000,21593
14426,121.12947964,-9.45010000,21590
14427,122.48286310,-9.45010000,21589
14428,123.83624656,-9.45010000,40874
14429,125.18963002,-9.45010000,40873
14430,126.54301348,-9.45010000,
14431,127.89639693,-9.45010000,40870
14432,129.24978039,-9.45010000,40869
14433,130.60316385,-9.45010000,40858
14434,131.95654731,-9.45010000,40857
14435,133.30993077,-9.45010000,40854
14436,134.66331423,-9.45010000,40853
14437,136.01669769,-9.45010000,40810
14438,137.37008115,-9.45010000,40809
14439,138.72346460,-9.45010000,40806
14440,140.07684806,-9.45010000,40805
14441,141.43023152,-9.45010000,40794
14442,142.78361498,-9.45010000,40793
14443,144.13699844,-9.45010000,40790
14444,145.49038190,-9.45010000,40789
14445,146.84376536,-9.45010000,26794
14446,148.19714881,-9.45010000,26793
14447,149.55053227,-9.45010000,26790
14448,150.90391573,-9.45010000,26789
14449,152.25729919,-9.45010000,26778
14450,153.61068265,-9.45010000,26777
14451,154.96406611,-9.45010000,26774
14452,156.31744957,-9.45010000,26773
14453,157.67083302,-9.45010000,26730
14454,159.02421648,-9.45010000,26729
14455,160.37759994,-9.45010000,26726
14456,161.73098340,-9.45010000,
14457,163.08436686,-9.45010000,26725
14458,164.43775032,-9.45010000,26714
14459,165.79113378,-9.45010000,26713
14460,167.14451724,-9.45010000,26710
14461,168.49790069,-9.45010000,26709
14462,169.85128415,-9.45010000,25514
14463,171.20466761,-9.45010000,25513
14464,172.55805107,-9.45010000,25510
14465,173.91143453,-9.45010000,25509
14466,175.26481799,-9.45010000,25498
14467,176.61820145,-9.45010000,25497
14468,177.97158490,-9.45010000,25494
14469,179.32496836,-9.45010000,25493
14470,180.67835182,-9.45010000,25450
14471,182.03173528,-9.45010000,25449
14472,183.38511874,-9.45010000,25446
14473,184.73850220,-9.45010000,25445
14474,186.09188566,-9.45010000,25434
14475,187.44526912,-9.45010000,25433
14476,188.79865257,-9.45010000,25430
14477,190.15203603,-9.45010000,25429
14478,191.50541949,-9.45010000,25770
14479,192.85880295,-9.45010000,25769
14480,194.21218641,-9.45010000,25766
14481,195.56556987,-9.45010000,25765
14482,196.91895333,-9.45010000,25754
14483,198.27233678,-9.45010000,
14484,199.62572024,-9.45010000,25753
14485,200.97910370,-9.45010000,25750
14486,202.33248716,-9.45010000,25749
14487,203.68587062,-9.45010000,25706
14488,205.03925408,-9.45010000,25705
14489,206.39263754,-9.45010000,25702
14490,207.74602099,-9.45010000,25701
14491,209.09940445,-9.45010000,25690
14492,210.45278791,-9.45010000,25689
14493,211.80617137,-9.45010000,25686
14494,213.15955483,-9.45010000,25685
14495,214.51293829,-9.45010000,44970
14496,215.86632175,-9.45010000,44969
14497,217.21970521,-9.45010000,44966
14498,218.57308866,-9.45010000,44965
14499,219.92647212,-9.45010000,44954
14500,221.27985558,-9.45010000,44953
14501,222.63323904,-9.45010000,44950
14502,223.98662250,-9.45010000,44949
14503,225.34000596,-9.45010000,44906
14504,226.69338942,-9.45010000,44905
14505,228.04677287,-9.45010000,44902
14506,229.40015633,-9.45010000,44901
14507,230.75353979,-9.45010000,44890
14508,232.10692325,-9.45010000,44889
14509,233.46030671,-9.45010000,
14510,234.81369017,-9.45010000,44886
14511,236.16707363,-9.45010000,44885
14512,237.52045708,-9.45010000,30890
14513,238.87384054,-9.45010000,30889
14514,240.22722400,-9.45010000,30886
14515,241.58060746,-9.45010000,30885
14516,242.93399092,-9.45010000,30874
14517,244.28737438,-9.45010000,30873
14518,245.64075784,-9.45010000,30870
14519,246.99414130,-9.45010000,30869
14520,248.34752475,-9.45010000,30826
14521,249.70090821,-9.45010000,30825
14522,251.05429167,-9.45010000,30822
14523,252.40767513,-9.45010000,30821
14524,253.76105859,-9.45010000,30810
14525,255.11444205,-9.45010000,30809
14526,256.46782551,-9.45010000,30806
14527,257.82120896,-9.45010000,30805
14528,259.17459242,-9.45010000,29610
14529,260.52797588,-9.45010000,29609
14530,261.88135934,-9.45010000,29606
14531,263.23474280,-9.45010000,29605
14532,264.58812626,-9.45010000,29594
14533,265.94150972,-9.45010000,29593
14534,267.29489318,-9.45010000,29590
14535,268.64827663,-9.45010000,29589
14536,270.00166009,-9.45010000,
14537,271.35504355,-9.45010000,29546
14538,272.70842701,-9.45010000,29545
14539,274.06181047,-9.45010000,29542
14540,275.41519393,-9.45010000,29541
14541,276.76857739,-9.45010000,29530
14542,278.12196084,-9.45010000,29529
14543,279.47534430,-9.45010000,29526
14544,280.82872776,-9.45010000,29525
14545,282.18211122,-9.45010000,29866
14546,283.53549468,-9.45010000,29865
14547,284.88887814,-9.45010000,29862
14548,286.24226160,-9.45010000,29861
14549,287.59564505,-9.45010000,29850
14550,288.94902851,-9.45010000,29849
14551,290.30241197,-9.45010000,29846
14552,291.65579543,-9.45010000,29845
14553,293.00917889,-9.45010000,29802
14554,294.36256235,-9.45010000,29801
14555,295.71594581,-9.45010000,29798
14556,297.06932927,-9.45010000,29797
14557,298.42271272,-9.45010000,29786
14558,299.77609618,-9.45010000,29785
14559,301.12947964,-9.45010000,29782
14560,302.48286310,-9.45010000,29781
14561,303.83624656,-9.45010000,49066
14562,305.18963002,-9.45010000,49065
14563,306.54301348,-9.45010000,
14564,307.89639693,-9.45010000,49062
14565,309.24978039,-9.45010000,49061
14566,310.60316385,-9.45010000,49050
14567,311.95654731,-9.45010000,49049
14568,313.30993077,-9.45010000,49046
14569,314.66331423,-9.45010000,49045
14570,316.01669769,-9.45010000,49002
14571,317.37008115,-9.45010000,49001
14572,318.72346460,-9.45010000,48998
14573,320.07684806,-9.45010000,48997
14574,321.43023152,-9.45010000,48986
14575,322.78361498,-9.45010000,48985
14576,324.13699844,-9.45010000,48982
14577,325.49038190,-9.45010000,48981
14578,326.84376536,-9.45010000,18602
14579,328.19714881,-9.45010000,18601
14580,329.55053227,-9.45010000,18598
14581,330.90391573,-9.45010000,18597
14582,332.25729919,-9.45010000,18586
14583,333.61068265,-9.45010000,18585
14584,334.96406611,-9.45010000,18582
14585,336.31744957,-9.45010000,18581
14586,337.67083302,-9.45010000,18538
14587,339.02421648,-9.45010000,18537
14588,340.37759994,-9.45010000,18534
14589,341.73098340,-9.45010000,
14590,343.08436686,-9.45010000,18533
14591,344.43775032,-9.45010000,18522
14592,345.79113378,-9.45010000,18521
14593,347.14451724,-9.45010000,18518
14594,348.49790069,-9.45010000,18517
14595,349.85128415,-9.45010000,17322
14596,351.20466761,-9.45010000,17321
14597,352.55805107,-9.45010000,17318
14598,353.91143453,-9.45010000,17317
14599,355.26481799,-9.45010000,17306
14600,356.61820145,-9.45010000,17305
14601,357.97158490,-9.45010000,17302
14602,359.32496836,-9.45010000,17301
14603,0.00000000,-8.55010000,17344
14604,1.35338346,-8.55010000,17259 17345
14605,2.70676692,-8.55010000,17260 17262
14606,4.06015038,-8.55010000,17255 17261
14607,5.41353383,-8.55010000,17264 17266
14608,6.76691729,-8.55010000,17243 17265
14609,8.12030075,-8.55010000,17244 17246
14610,9.47368421,-8.55010000,17239 17245
14611,10.82706767,-8.55010000,17920 17922
14612,12.18045113,-8.55010000,17579 17921
14613,13.53383459,-8.55010000,17580 17582
14614,14.88721805,-8.55010000,17575 17581
14615,16.24060150,-8.55010000,17584 17586
14616,17.59398496,-8.55010000,17585
14617,18.94736842,-8.55010000,17563 17566
14618,20.30075188,-8.55010000,17564 17565
14619,21.65413534,-8.55010000,17559 17602
14620,23.00751880,-8.55010000,17600 17601
14621,24.36090226,-8.55010000,17515 17518
14622,25.71428571,-8.55010000,17516 17517
14623,27.06766917,-8.55010000,17511 17522
14624,28.42105263,-8.55010000,17520 17521
14625,29.77443609,-8.55010000,17499 17502
14626,31.12781955,-8.55010000,17500 17501
14627,32.48120301,-8.55010000,17495 17666
14628,33.83458647,-8.55010000,17664 17665
14629,35.18796992,-8.55010000,36779 36782
14630,36.54135338,-8.55010000,36780
14631,37.89473684,-8.55010000,36775 36781
14632,39.24812030,-8.55010000,36784 36786
14633,40.60150376,-8.55010000,36763 36785
14634,41.95488722,-8.55010000,36764 36766
14635,43.30827068,-8.55010000,36759 36765
14636,44.66165414,-8.55010000,36800 36802
14637,46.01503759,-8.55010000,36715 36801
14638,47.36842105,-8.55010000,36716 36718
14639,48.72180451,-8.55010000,36711 36717
14640,50.07518797,-8.55010000,36720 36722
14641,51.42857143,-8.55010000,36699 36721
14642,52.78195489,-8.55010000,36700 36702
14643,54.13533835,-8.55010000,36701
14644,55.48872180,-8.55010000,23042 36695
14645,56.84210526,-8.55010000,23040 23041
14646,58.19548872,-8.55010000,22699 22702
14647,59.54887218,-8.55010000,22700 22701
14648,60.90225564,-8.55010000,22695 22706
14649,62.25563910,-8.55010000,22704 22705
14650,63.60902256,-8.55010000,22683 22686
14651,64.96240602,-8.55010000,22684 22685
14652,66.31578947,-8.55010000,22679 22722
14653,67.66917293,-8.55010000,22720 22721
14654,69.02255639,-8.55010000,22635 22638
14655,70.37593985,-8.55010000,22636 22637
14656,71.72932331,-8.55010000,22631
14657,73.08270677,-8.55010000,22640 22642
14658,74.43609023,-8.55010000,22619 22641
14659,75.78947368,-8.55010000,22620 22622
14660,77.14285714,-8.55010000,22615 22621
14661,78.49624060,-8.55010000,22784 22786
14662,79.84962406,-8.55010000,21419 22785
14663,81.20300752,-8.55010000,21420 21422
14664,82.55639098,-8.55010000,21415 21421
14665,83.90977444,-8.55010000,21424 21426
14666,85.26315789,-8.55010000,21403 21425
14667,86.61654135,-8.55010000,21404 21406
14668,87.96992481,-8.55010000,21399 21405
14669,89.32330827,-8.55010000,21440 21442
14670,90.67669173,-8.55010000,21441
14671,92.03007519,-8.55010000,21355 21358
14672,93.38345865,-8.55010000,21356 21357
14673,94.73684211,-8.55010000,21351 21362
14674,96.09022556,-8.55010000,21360 21361
14675,97.44360902,-8.55010000,21339 21342
14676,98.79699248,-8.55010000,21340 21341
14677,100.15037594,-8.55010000,21335 22018
14678,101.50375940,-8.55010000,22016 22017
14679,102.85714286,-8.55010000,21675 21678
14680,104.21052632,-8.55010000,21676 21677
14681,105.56390977,-8.55010000,21671 21682
14682,106.91729323,-8.55010000,21680 21681
14683,108.27067669,-8.55010000,21659
14684,109.62406015,-8.55010000,21660 21662
14685,110.97744361,-8.55010000,21655 21661
14686,112.33082707,-8.55010000,21696 21698
14687,113.68421053,-8.55010000,21611 21697
14688,115.03759398,-8.55010000,21612 21614
14689,116.39097744,-8.55010000,21607 21613
14690,117.74436090,-8.55010000,21616 21618
14691,119.09774436,-8.55010000,21595 21617
14692,120.45112782,-8.55010000,21596 21598
14693,121.80451128,-8.55010000,21591 21597
14694,123.15789474,-8.55010000,21760 21762
14695,124.51127820,-8.55010000,21761 40875
14696,125.86466165,-8.55010000,40878
14697,127.21804511,-8.55010000,40876 40877
14698,128.57142857,-8.55010000,40871 40882
14699,129.92481203,-8.55010000,40880 40881
14700,131.27819549,-8.55010000,40859 40862
14701,132.63157895,-8.55010000,40860 40861
14702,133.98496241,-8.55010000,40855 40898
14703,135.33834586,-8.55010000,40896 40897
14704,136.69172932,-8.55010000,40811 40814
14705,138.04511278,-8.55010000,40812 40813
14706,139.39849624,-8.55010000,40807 40818
14707,140.75187970,-8.55010000,40816 40817
14708,142.10526316,-8.55010000,40795 40798
14709,143.45864662,-8.55010000,40796
14710,144.81203008,-8.55010000,40791 40797
14711,146.16541353,-8.55010000,27136 27138
14712,147.51879699,-8.55010000,26795 27137
14713,148.87218045,-8.55010000,26796 26798
14714,150.22556391,-8.55010000,26791 26797
14715,151.57894737,-8.55010000,26800 26802
14716,152.93233083,-8.55010000,26779 26801
14717,154.28571429,-8.55010000,26780 26782
14718,155.63909774,-8.55010000,26775 26781
14719,156.99248120,-8.55010000,26816 26818
14720,158.34586466,-8.55010000,26731 26817
14721,159.69924812,-8.55010000,26732 26734
14722,161.05263158,-8.55010000,26727 26733
14723,162.40601504,-8.55010000,26738
14724,163.75939850,-8.55010000,26736 26737
14725,165.11278195,-8.55010000,26715 26718
14726,166.46616541,-8.55010000,26716 26717
14727,167.81954887,-8.55010000,26711 26882
14728,169.17293233,-8.55010000,26880 26881
14729,170.52631579,-8.55010000,25515 25518
14730,171.87969925,-8.55010000,25516 25517
14731,173.23308271,-8.55010000,25511 25522
14732,174.58646617,-8.55010000,25520 25521
14733,175.93984962,-8.55010000,25499 25502
14734,177.29323308,-8.55010000,25500 25501
14735,178.64661654,-8.55010000,25495 25538
14736,180.00000000,-8.55010000,25536
14737,181.35338346,-8.55010000,25451 25537
14738,182.70676692,-8.55010000,25452 25454
