dataset,budget,num_tiles,label,rss_peak_kb,vm_kb,rss_kb,scope_peak_kb
sim_250_2-0_66_map.h5,70,9,start,7876,115520,7876,0
sim_250_2-0_66_map.h5,70,9,gcp,18176,415540,16856,16856
sim_250_2-0_66_map.h5,70,9,end,18176,415540,16856,0
sim_250_2-0_66_map.h5,80,9,start,7880,115520,7880,0
sim_250_2-0_66_map.h5,80,9,gcp,18860,415540,17008,17008
sim_250_2-0_66_map.h5,80,9,end,18860,415540,17008,0
sim_250_2-0_66_map.h5,90,9,start,7876,115520,7876,0
sim_250_2-0_66_map.h5,90,9,gcp,18176,415540,16856,16856
sim_250_2-0_66_map.h5,90,9,end,18176,415540,16856,0
sim_250_2-0_66_map.h5,100,9,start,7876,115520,7876,0
sim_250_2-0_66_map.h5,100,9,gcp,18884,415540,17004,18600
sim_250_2-0_66_map.h5,100,9,end,18884,415540,17004,0
sim_150_1-0_43_map.h5,5,19,start,7876,115520,7876,0
sim_150_1-0_43_map.h5,5,19,gcp,18176,415540,16824,16824
sim_150_1-0_43_map.h5,5,19,end,18176,415540,16824,0
sim_150_1-0_43_map.h5,10,19,start,7872,115520,7872,0
sim_150_1-0_43_map.h5,10,19,gcp,18172,415540,16836,16836
sim_150_1-0_43_map.h5,10,19,end,18172,415540,16836,0
sim_150_1-0_43_map.h5,20,19,start,7876,115520,7876,0
sim_150_1-0_43_map.h5,20,19,gcp,18176,415540,16880,16880
sim_150_1-0_43_map.h5,20,19,end,18176,415540,16880,0
sim_150_1-0_43_map.h5,30,19,start,7868,115520,7868,0
sim_150_1-0_43_map.h5,30,19,gcp,18168,415540,16928,16928
sim_150_1-0_43_map.h5,30,19,end,18168,415540,16928,0
sim_150_1-0_43_map.h5,40,19,start,7880,115520,7880,0
sim_150_1-0_43_map.h5,40,19,gcp,18180,415540,16940,16940
sim_150_1-0_43_map.h5,40,19,end,18180,415540,16940,0
sim_150_1-0_43_map.h5,50,19,start,7876,115520,7876,0
sim_150_1-0_43_map.h5,50,19,gcp,18176,415540,16936,16936
sim_150_1-0_43_map.h5,50,19,end,18176,415540,16936,0
sim_150_1-0_43_map.h5,60,19,start,7860,115520,7860,0
sim_150_1-0_43_map.h5,60,19,gcp,18948,415540,17068,18584
sim_150_1-0_43_map.h5,60,19,end,18948,415540,17068,0
sim_150_1-0_43_map.h5,70,19,start,7880,115520,7880,0
sim_150_1-0_43_map.h5,70,19,gcp,18180,415540,16940,16940
sim_150_1-0_43_map.h5,70,19,end,18180,415540,16940,0
sim_150_1-0_43_map.h5,80,19,start,7864,115520,7864,0
sim_150_1-0_43_map.h5,80,19,gcp,18164,415540,16924,16924
sim_150_1-0_43_map.h5,80,19,end,18164,415540,16924,0
sim_150_1-0_43_map.h5,90,19,start,7876,115520,7876,0
sim_150_1-0_43_map.h5,90,19,gcp,18176,415540,16936,16936
sim_150_1-0_43_map.h5,90,19,end,18176,415540,16936,0
sim_150_1-0_43_map.h5,100,19,start,7864,115520,7864,0
sim_150_1-0_43_map.h5,100,19,gcp,18164,415540,16924,16924
sim_150_1-0_43_map.h5,100,19,end,18164,415540,16924,0
sim_50_2-0_58_map.h5,5,1145,start,7876,115520,7876,0
sim_50_2-0_58_map.h5,5,1145,gcp,55504,293368,26180,43756
sim_50_2-0_58_map.h5,5,1145,end,55504,283424,16300,0
sim_50_2-0_58_map.h5,10,1145,start,7880,115520,7880,0
sim_50_2-0_58_map.h5,10,1145,gcp,55644,293368,26320,44028
sim_50_2-0_58_map.h5,10,1145,end,55644,283424,16440,0
sim_50_2-0_58_map.h5,20,1145,start,7876,115520,7876,0
sim_50_2-0_58_map.h5,20,1145,gcp,58208,293368,26964,43772
sim_50_2-0_58_map.h5,20,1145,end,58208,283424,17084,0
sim_50_2-0_58_map.h5,30,1145,start,7880,115520,7880,0
sim_50_2-0_58_map.h5,30,1145,gcp,56960,293368,27636,45628
sim_50_2-0_58_map.h5,30,1145,end,56960,283424,17756,0
sim_50_2-0_58_map.h5,40,1145,start,7876,115520,7876,0
sim_50_2-0_58_map.h5,40,1145,gcp,56956,293368,27632,46872
sim_50_2-0_58_map.h5,40,1145,end,56956,283424,17752,0
sim_50_2-0_58_map.h5,50,1145,start,7864,115520,7864,0
sim_50_2-0_58_map.h5,50,1145,gcp,56952,293368,27628,46868
sim_50_2-0_58_map.h5,50,1145,end,56952,283424,17748,0
sim_50_2-0_58_map.h5,60,1145,start,7876,115520,7876,0
sim_50_2-0_58_map.h5,60,1145,gcp,60572,358904,31248,59532
sim_50_2-0_58_map.h5,60,1145,end,60572,348960,21368,0
sim_50_2-0_58_map.h5,70,1145,start,7880,115520,7880,0
sim_50_2-0_58_map.h5,70,1145,gcp,61056,358904,30184,60264
sim_50_2-0_58_map.h5,70,1145,end,61056,348960,20304,0
sim_50_2-0_58_map.h5,80,1145,start,7876,115520,7876,0
sim_50_2-0_58_map.h5,80,1145,gcp,61316,358904,30192,60260
sim_50_2-0_58_map.h5,80,1145,end,61316,348960,20312,0
sim_50_2-0_58_map.h5,90,1145,start,7876,115520,7876,0
sim_50_2-0_58_map.h5,90,1145,gcp,61340,358904,30176,60284
sim_50_2-0_58_map.h5,90,1145,end,61340,348960,20296,0
sim_50_2-0_58_map.h5,100,1145,start,7880,115520,7880,0
sim_50_2-0_58_map.h5,100,1145,gcp,61488,358904,30296,60168
sim_50_2-0_58_map.h5,100,1145,end,61488,348960,20416,0
sim_150_2-0_98_map.h5,5,86,start,7876,115520,7876,0
sim_150_2-0_98_map.h5,5,86,gcp,18996,284472,17116,17116
sim_150_2-0_98_map.h5,5,86,end,18996,284472,17116,0
sim_150_2-0_98_map.h5,10,86,start,7880,115520,7880,0
sim_150_2-0_98_map.h5,10,86,gcp,18180,415544,16872,16872
sim_150_2-0_98_map.h5,10,86,end,18180,415544,16872,0
sim_150_2-0_98_map.h5,20,86,start,7876,115520,7876,0
sim_150_2-0_98_map.h5,20,86,gcp,18180,415544,16928,16928
sim_150_2-0_98_map.h5,20,86,end,18180,415544,16928,0
sim_150_2-0_98_map.h5,30,86,start,7876,115520,7876,0
sim_150_2-0_98_map.h5,30,86,gcp,18180,415544,16980,16980
sim_150_2-0_98_map.h5,30,86,end,18180,415544,16980,0
sim_150_2-0_98_map.h5,40,86,start,7880,115520,7880,0
sim_150_2-0_98_map.h5,40,86,gcp,19084,415544,17204,17204
sim_150_2-0_98_map.h5,40,86,end,19084,415544,17204,0
sim_150_2-0_98_map.h5,50,86,start,7860,115520,7860,0
sim_150_2-0_98_map.h5,50,86,gcp,18160,415544,17264,17264
sim_150_2-0_98_map.h5,50,86,end,18160,415544,17264,0
sim_150_2-0_98_map.h5,60,86,start,7880,115520,7880,0
sim_150_2-0_98_map.h5,60,86,gcp,18180,415544,17284,17284
sim_150_2-0_98_map.h5,60,86,end,18180,415544,17284,0
sim_150_2-0_98_map.h5,70,86,start,7876,115520,7876,0
sim_150_2-0_98_map.h5,70,86,gcp,18176,415544,17280,17280
sim_150_2-0_98_map.h5,70,86,end,18176,415544,17280,0
sim_150_2-0_98_map.h5,80,86,start,7876,115520,7876,0
sim_150_2-0_98_map.h5,80,86,gcp,18180,415544,17408,17408
sim_150_2-0_98_map.h5,80,86,end,18180,415544,17408,0
sim_150_2-0_98_map.h5,90,86,start,7876,115520,7876,0
sim_150_2-0_98_map.h5,90,86,gcp,18176,415544,17412,17412
sim_150_2-0_98_map.h5,90,86,end,18176,415544,17412,0
sim_150_2-0_98_map.h5,100,86,start,7876,115520,7876,0
sim_150_2-0_98_map.h5,100,86,gcp,18180,415544,17768,17768
sim_150_2-0_98_map.h5,100,86,end,18180,415544,17768,0
sim_200_2-0_78_map.h5,5,12,start,7880,115520,7880,0
sim_200_2-0_78_map.h5,5,12,gcp,18180,415540,16824,16824
sim_200_2-0_78_map.h5,5,12,end,18180,415540,16824,0
sim_200_2-0_78_map.h5,10,12,start,7860,115520,7860,0
sim_200_2-0_78_map.h5,10,12,gcp,18160,415540,16828,16828
sim_200_2-0_78_map.h5,10,12,end,18160,415540,16828,0
sim_200_2-0_78_map.h5,20,12,start,7876,115520,7876,0
sim_200_2-0_78_map.h5,20,12,gcp,18876,415540,17036,17036
sim_200_2-0_78_map.h5,20,12,end,18876,415540,17036,0
sim_200_2-0_78_map.h5,30,12,start,7880,115520,7880,0
sim_200_2-0_78_map.h5,30,12,gcp,18180,415540,16892,16892
sim_200_2-0_78_map.h5,30,12,end,18180,415540,16892,0
sim_200_2-0_78_map.h5,40,12,start,7868,115520,7868,0
sim_200_2-0_78_map.h5,40,12,gcp,18168,415540,16880,16880
sim_200_2-0_78_map.h5,40,12,end,18168,415540,16880,0
sim_200_2-0_78_map.h5,50,12,start,7876,115520,7876,0
sim_200_2-0_78_map.h5,50,12,gcp,18176,415540,16888,16888
sim_200_2-0_78_map.h5,50,12,end,18176,415540,16888,0
sim_200_2-0_78_map.h5,60,12,start,7860,115520,7860,0
sim_200_2-0_78_map.h5,60,12,gcp,18160,415540,16872,16872
sim_200_2-0_78_map.h5,60,12,end,18160,415540,16872,0
sim_200_2-0_78_map.h5,70,12,start,7876,115520,7876,0
sim_200_2-0_78_map.h5,70,12,gcp,18872,415540,17036,18600
sim_200_2-0_78_map.h5,70,12,end,18872,415540,17036,0
sim_200_2-0_78_map.h5,80,12,start,7876,115520,7876,0
sim_200_2-0_78_map.h5,80,12,gcp,18872,415540,17036,17036
sim_200_2-0_78_map.h5,80,12,end,18872,415540,17036,0
sim_200_2-0_78_map.h5,90,12,start,7876,115520,7876,0
sim_200_2-0_78_map.h5,90,12,gcp,18176,415540,16888,16888
sim_200_2-0_78_map.h5,90,12,end,18176,415540,16888,0
sim_200_2-0_78_map.h5,100,12,start,7860,115520,7860,0
sim_200_2-0_78_map.h5,100,12,gcp,18164,415540,16872,16872
sim_200_2-0_78_map.h5,100,12,end,18164,415540,16872,0
sim_100_1-0_9_map.h5,5,51,start,7880,115520,7880,0
sim_100_1-0_9_map.h5,5,51,gcp,18180,415544,16844,16844
sim_100_1-0_9_map.h5,5,51,end,18180,415544,16844,0
sim_100_1-0_9_map.h5,10,51,start,7864,115520,7864,0
sim_100_1-0_9_map.h5,10,51,gcp,18164,415544,16856,16856
sim_100_1-0_9_map.h5,10,51,end,18164,415544,16856,0
sim_100_1-0_9_map.h5,20,51,start,7880,115520,7880,0
sim_100_1-0_9_map.h5,20,51,gcp,18180,415544,16912,16912
sim_100_1-0_9_map.h5,20,51,end,18180,415544,16912,0
sim_100_1-0_9_map.h5,30,51,start,7876,115520,7876,0
sim_100_1-0_9_map.h5,30,51,gcp,18176,415544,16976,16976
sim_100_1-0_9_map.h5,30,51,end,18176,415544,16976,0
sim_100_1-0_9_map.h5,40,51,start,7880,115520,7880,0
sim_100_1-0_9_map.h5,40,51,gcp,18180,415544,17028,17028
sim_100_1-0_9_map.h5,40,51,end,18180,415544,17028,0
sim_100_1-0_9_map.h5,50,51,start,7872,115520,7872,0
sim_100_1-0_9_map.h5,50,51,gcp,18936,415544,17340,17340
sim_100_1-0_9_map.h5,50,51,end,18936,415544,17340,0
sim_100_1-0_9_map.h5,60,51,start,7880,115520,7880,0
sim_100_1-0_9_map.h5,60,51,gcp,18180,415544,17232,17232
sim_100_1-0_9_map.h5,60,51,end,18180,415544,17232,0
sim_100_1-0_9_map.h5,70,51,start,7876,115520,7876,0
sim_100_1-0_9_map.h5,70,51,gcp,18176,415544,17228,17228
sim_100_1-0_9_map.h5,70,51,end,18176,415544,17228,0
sim_100_1-0_9_map.h5,80,51,start,7880,115520,7880,0
sim_100_1-0_9_map.h5,80,51,gcp,18180,415544,17360,17360
sim_100_1-0_9_map.h5,80,51,end,18180,415544,17360,0
sim_100_1-0_9_map.h5,90,51,start,7860,115520,7860,0
sim_100_1-0_9_map.h5,90,51,gcp,18160,415544,17352,17352
sim_100_1-0_9_map.h5,90,51,end,18160,415544,17352,0
sim_100_1-0_9_map.h5,100,51,start,7864,115520,7864,0
sim_100_1-0_9_map.h5,100,51,gcp,18164,415544,17356,17356
sim_100_1-0_9_map.h5,100,51,end,18164,415544,17356,0
sim_300_2-0_37_map.h5,5,32,start,7880,115520,7880,0
sim_300_2-0_37_map.h5,5,32,gcp,18180,415544,16836,16836
sim_300_2-0_37_map.h5,5,32,end,18180,415544,16836,0
sim_300_2-0_37_map.h5,10,32,start,7872,115520,7872,0
sim_300_2-0_37_map.h5,10,32,gcp,18848,415544,16996,16996
sim_300_2-0_37_map.h5,10,32,end,18848,415544,16996,0
sim_300_2-0_37_map.h5,20,32,start,7872,115520,7872,0
sim_300_2-0_37_map.h5,20,32,gcp,18880,415544,17048,17048
sim_300_2-0_37_map.h5,20,32,end,18880,415544,17048,0
sim_300_2-0_37_map.h5,30,32,start,7876,115520,7876,0
sim_300_2-0_37_map.h5,30,32,gcp,18180,415544,16940,16940
sim_300_2-0_37_map.h5,30,32,end,18180,415544,16940,0
sim_300_2-0_37_map.h5,40,32,start,7880,115520,7880,0
sim_300_2-0_37_map.h5,40,32,gcp,18180,415544,17024,17024
sim_300_2-0_37_map.h5,40,32,end,18180,415544,17024,0
sim_300_2-0_37_map.h5,50,32,start,7876,115520,7876,0
sim_300_2-0_37_map.h5,50,32,gcp,18176,415544,17080,17080
sim_300_2-0_37_map.h5,50,32,end,18176,415544,17080,0
sim_300_2-0_37_map.h5,60,32,start,7872,115520,7872,0
sim_300_2-0_37_map.h5,60,32,gcp,19040,415544,17288,17288
sim_300_2-0_37_map.h5,60,32,end,19040,415544,17288,0
sim_300_2-0_37_map.h5,70,32,start,7860,115520,7860,0
sim_300_2-0_37_map.h5,70,32,gcp,18160,415544,17128,17128
sim_300_2-0_37_map.h5,70,32,end,18160,415544,17128,0
sim_300_2-0_37_map.h5,80,32,start,7876,115520,7876,0
sim_300_2-0_37_map.h5,80,32,gcp,18176,415544,17144,17144
sim_300_2-0_37_map.h5,80,32,end,18176,415544,17144,0
sim_300_2-0_37_map.h5,90,32,start,7876,115520,7876,0
sim_300_2-0_37_map.h5,90,32,gcp,18176,415544,17144,17144
sim_300_2-0_37_map.h5,90,32,end,18176,415544,17144,0
sim_300_2-0_37_map.h5,100,32,start,7876,115520,7876,0
sim_300_2-0_37_map.h5,100,32,gcp,18176,415544,17144,17144
sim_300_2-0_37_map.h5,100,32,end,18176,415544,17144,0
sim_150_1-0_27_map.h5,5,44,start,7880,115520,7880,0
sim_150_1-0_27_map.h5,5,44,gcp,18848,415544,16992,16992
sim_150_1-0_27_map.h5,5,44,end,18848,415544,16992,0
sim_150_1-0_27_map.h5,10,44,start,7876,115520,7876,0
sim_150_1-0_27_map.h5,10,44,gcp,18180,415544,16852,16852
sim_150_1-0_27_map.h5,10,44,end,18180,415544,16852,0
sim_150_1-0_27_map.h5,20,44,start,7868,115520,7868,0
sim_150_1-0_27_map.h5,20,44,gcp,18168,415544,16932,16932
sim_150_1-0_27_map.h5,20,44,end,18168,415544,16932,0
sim_150_1-0_27_map.h5,30,44,start,7876,115520,7876,0
sim_150_1-0_27_map.h5,30,44,gcp,18176,415544,16996,16996
sim_150_1-0_27_map.h5,30,44,end,18176,415544,16996,0
sim_150_1-0_27_map.h5,40,44,start,7876,115520,7876,0
sim_150_1-0_27_map.h5,40,44,gcp,18972,415544,17192,18604
sim_150_1-0_27_map.h5,40,44,end,18972,415544,17192,0
sim_150_1-0_27_map.h5,50,44,start,7876,115520,7876,0
sim_150_1-0_27_map.h5,50,44,gcp,18176,415544,17220,17220
sim_150_1-0_27_map.h5,50,44,end,18176,415544,17220,0
sim_150_1-0_27_map.h5,60,44,start,7880,115520,7880,0
sim_150_1-0_27_map.h5,60,44,gcp,18180,415544,17240,17240
sim_150_1-0_27_map.h5,60,44,end,18180,415544,17240,0
sim_150_1-0_27_map.h5,70,44,start,7880,115520,7880,0
sim_150_1-0_27_map.h5,70,44,gcp,18180,415544,17244,17244
sim_150_1-0_27_map.h5,70,44,end,18180,415544,17244,0
sim_150_1-0_27_map.h5,80,44,start,7872,115520,7872,0
sim_150_1-0_27_map.h5,80,44,gcp,18172,415544,17312,17312
sim_150_1-0_27_map.h5,80,44,end,18172,415544,17312,0
sim_150_1-0_27_map.h5,90,44,start,7860,115520,7860,0
sim_150_1-0_27_map.h5,90,44,gcp,18160,415544,17300,17300
sim_150_1-0_27_map.h5,90,44,end,18160,415544,17300,0
sim_150_1-0_27_map.h5,100,44,start,7872,115520,7872,0
sim_150_1-0_27_map.h5,100,44,gcp,18172,415544,17312,17312
sim_150_1-0_27_map.h5,100,44,end,18172,415544,17312,0
sim_150_2-0_9_map.h5,5,11,start,7876,115520,7876,0
sim_150_2-0_9_map.h5,5,11,gcp,18176,415540,16820,16820
sim_150_2-0_9_map.h5,5,11,end,18176,415540,16820,0
sim_150_2-0_9_map.h5,10,11,start,7876,115520,7876,0
sim_150_2-0_9_map.h5,10,11,gcp,18180,415540,16844,16844
sim_150_2-0_9_map.h5,10,11,end,18180,415540,16844,0
sim_150_2-0_9_map.h5,20,11,start,7880,115520,7880,0
sim_150_2-0_9_map.h5,20,11,gcp,18180,415540,16884,16884
sim_150_2-0_9_map.h5,20,11,end,18180,415540,16884,0
sim_150_2-0_9_map.h5,30,11,start,7880,115520,7880,0
sim_150_2-0_9_map.h5,30,11,gcp,18180,415540,16884,16884
sim_150_2-0_9_map.h5,30,11,end,18180,415540,16884,0
sim_150_2-0_9_map.h5,40,11,start,7876,115520,7876,0
sim_150_2-0_9_map.h5,40,11,gcp,18872,415540,17028,17028
sim_150_2-0_9_map.h5,40,11,end,18872,415540,17028,0
sim_150_2-0_9_map.h5,50,11,start,7876,115520,7876,0
sim_150_2-0_9_map.h5,50,11,gcp,18176,415540,16880,16880
sim_150_2-0_9_map.h5,50,11,end,18176,415540,16880,0
sim_150_2-0_9_map.h5,60,11,start,7876,115520,7876,0
sim_150_2-0_9_map.h5,60,11,gcp,18176,415540,16880,16880
sim_150_2-0_9_map.h5,60,11,end,18176,415540,16880,0
sim_150_2-0_9_map.h5,70,11,start,7876,115520,7876,0
sim_150_2-0_9_map.h5,70,11,gcp,18176,415540,16880,16880
sim_150_2-0_9_map.h5,70,11,end,18176,415540,16880,0
sim_150_2-0_9_map.h5,80,11,start,7876,115520,7876,0
sim_150_2-0_9_map.h5,80,11,gcp,18180,415540,16880,16880
sim_150_2-0_9_map.h5,80,11,end,18180,415540,16880,0
sim_150_2-0_9_map.h5,90,11,start,7880,115520,7880,0
sim_150_2-0_9_map.h5,90,11,gcp,18180,415540,16884,16884
sim_150_2-0_9_map.h5,90,11,end,18180,415540,16884,0
sim_150_2-0_9_map.h5,100,11,start,7876,115520,7876,0
sim_150_2-0_9_map.h5,100,11,gcp,18176,415540,16880,16880
sim_150_2-0_9_map.h5,100,11,end,18176,415540,16880,0
sim_300_0-5_56_map.h5,5,25,start,7876,115520,7876,0
sim_300_0-5_56_map.h5,5,25,gcp,18176,415540,16828,16828
sim_300_0-5_56_map.h5,5,25,end,18176,415540,16828,0
sim_300_0-5_56_map.h5,10,25,start,7880,115520,7880,0
sim_300_0-5_56_map.h5,10,25,gcp,18180,415540,16844,16844
sim_300_0-5_56_map.h5,10,25,end,18180,415540,16844,0
sim_300_0-5_56_map.h5,20,25,start,7860,115520,7860,0
sim_300_0-5_56_map.h5,20,25,gcp,18160,415540,16876,16876
sim_300_0-5_56_map.h5,20,25,end,18160,415540,16876,0
sim_300_0-5_56_map.h5,30,25,start,7876,115520,7876,0
sim_300_0-5_56_map.h5,30,25,gcp,18888,415540,17060,18600
sim_300_0-5_56_map.h5,30,25,end,18888,415540,17060,0
sim_300_0-5_56_map.h5,40,25,start,7880,115520,7880,0
sim_300_0-5_56_map.h5,40,25,gcp,18180,415540,17000,17000
sim_300_0-5_56_map.h5,40,25,end,18180,415540,17000,0
sim_300_0-5_56_map.h5,50,25,start,7876,115520,7876,0
sim_300_0-5_56_map.h5,50,25,gcp,18872,415540,17172,17172
sim_300_0-5_56_map.h5,50,25,end,18872,415540,17172,0
sim_300_0-5_56_map.h5,60,25,start,7868,115520,7868,0
sim_300_0-5_56_map.h5,60,25,gcp,18168,415540,17016,17016
sim_300_0-5_56_map.h5,60,25,end,18168,415540,17016,0
sim_300_0-5_56_map.h5,70,25,start,7880,115520,7880,0
sim_300_0-5_56_map.h5,70,25,gcp,18180,415540,17028,17028
sim_300_0-5_56_map.h5,70,25,end,18180,415540,17028,0
sim_300_0-5_56_map.h5,80,25,start,7876,115520,7876,0
sim_300_0-5_56_map.h5,80,25,gcp,18176,415540,17024,17024
sim_300_0-5_56_map.h5,80,25,end,18176,415540,17024,0
sim_300_0-5_56_map.h5,90,25,start,7876,115520,7876,0
sim_300_0-5_56_map.h5,90,25,gcp,18176,415540,17024,17024
sim_300_0-5_56_map.h5,90,25,end,18176,415540,17024,0
sim_300_0-5_56_map.h5,100,25,start,7876,115520,7876,0
sim_300_0-5_56_map.h5,100,25,gcp,18176,415540,17024,17024
sim_300_0-5_56_map.h5,100,25,end,18176,415540,17024,0
sim_250_4-0_94_map.h5,5,14,start,7880,115520,7880,0
sim_250_4-0_94_map.h5,5,14,gcp,18180,415540,16824,16824
sim_250_4-0_94_map.h5,5,14,end,18180,415540,16824,0
sim_250_4-0_94_map.h5,10,14,start,7880,115520,7880,0
sim_250_4-0_94_map.h5,10,14,gcp,18180,415540,16844,16844
sim_250_4-0_94_map.h5,10,14,end,18180,415540,16844,0
sim_250_4-0_94_map.h5,20,14,start,7880,115520,7880,0
sim_250_4-0_94_map.h5,20,14,gcp,18180,415540,16884,16884
sim_250_4-0_94_map.h5,20,14,end,18180,415540,16884,0
sim_250_4-0_94_map.h5,30,14,start,7864,115520,7864,0
sim_250_4-0_94_map.h5,30,14,gcp,18168,415540,16880,16880
sim_250_4-0_94_map.h5,30,14,end,18168,415540,16880,0
sim_250_4-0_94_map.h5,40,14,start,7876,115520,7876,0
sim_250_4-0_94_map.h5,40,14,gcp,18176,415540,16892,16892
sim_250_4-0_94_map.h5,40,14,end,18176,415540,16892,0
sim_250_4-0_94_map.h5,50,14,start,7876,115520,7876,0
sim_250_4-0_94_map.h5,50,14,gcp,18176,415540,16892,16892
sim_250_4-0_94_map.h5,50,14,end,18176,415540,16892,0
sim_250_4-0_94_map.h5,60,14,start,7864,115520,7864,0
sim_250_4-0_94_map.h5,60,14,gcp,18908,415540,17028,18588
sim_250_4-0_94_map.h5,60,14,end,18908,415540,17028,0
sim_250_4-0_94_map.h5,70,14,start,7860,115520,7860,0
sim_250_4-0_94_map.h5,70,14,gcp,18160,415540,16876,16876
sim_250_4-0_94_map.h5,70,14,end,18160,415540,16876,0
sim_250_4-0_94_map.h5,80,14,start,7876,115520,7876,0
sim_250_4-0_94_map.h5,80,14,gcp,18876,415540,17040,18600
sim_250_4-0_94_map.h5,80,14,end,18876,415540,17040,0
sim_250_4-0_94_map.h5,90,14,start,7876,115520,7876,0
sim_250_4-0_94_map.h5,90,14,gcp,18176,415540,16892,16892
sim_250_4-0_94_map.h5,90,14,end,18176,415540,16892,0
sim_250_4-0_94_map.h5,100,14,start,7880,115520,7880,0
sim_250_4-0_94_map.h5,100,14,gcp,18180,415540,16896,16896
sim_250_4-0_94_map.h5,100,14,end,18180,415540,16896,0
sim_50_2-0_99_map.h5,5,97,start,7876,115520,7876,0
sim_50_2-0_99_map.h5,5,97,gcp,18180,350008,16868,16868
sim_50_2-0_99_map.h5,5,97,end,18180,350008,16868,0
sim_50_2-0_99_map.h5,10,97,start,7876,115520,7876,0
sim_50_2-0_99_map.h5,10,97,gcp,18176,415544,16872,16872
sim_50_2-0_99_map.h5,10,97,end,18176,415544,16872,0
sim_50_2-0_99_map.h5,20,97,start,7876,115520,7876,0
sim_50_2-0_99_map.h5,20,97,gcp,18176,415544,16940,16940
sim_50_2-0_99_map.h5,20,97,end,18176,415544,16940,0
sim_50_2-0_99_map.h5,30,97,start,7876,115520,7876,0
sim_50_2-0_99_map.h5,30,97,gcp,18176,415544,17048,17048
sim_50_2-0_99_map.h5,30,97,end,18176,415544,17048,0
sim_50_2-0_99_map.h5,40,97,start,7876,115520,7876,0
sim_50_2-0_99_map.h5,40,97,gcp,18176,415544,17076,17076
sim_50_2-0_99_map.h5,40,97,end,18176,415544,17076,0
sim_50_2-0_99_map.h5,50,97,start,7876,115520,7876,0
sim_50_2-0_99_map.h5,50,97,gcp,19004,415544,17240,17240
sim_50_2-0_99_map.h5,50,97,end,19004,415544,17240,0
sim_50_2-0_99_map.h5,60,97,start,7876,115520,7876,0
sim_50_2-0_99_map.h5,60,97,gcp,18176,415544,17328,17328
sim_50_2-0_99_map.h5,60,97,end,18176,415544,17328,0
sim_50_2-0_99_map.h5,70,97,start,7876,115520,7876,0
sim_50_2-0_99_map.h5,70,97,gcp,19160,415544,17476,17476
sim_50_2-0_99_map.h5,70,97,end,19160,415544,17476,0
sim_50_2-0_99_map.h5,80,97,start,7876,115520,7876,0
sim_50_2-0_99_map.h5,80,97,gcp,18180,415544,17440,17440
sim_50_2-0_99_map.h5,80,97,end,18180,415544,17440,0
sim_50_2-0_99_map.h5,90,97,start,7876,115520,7876,0
sim_50_2-0_99_map.h5,90,97,gcp,19256,415544,17620,17620
sim_50_2-0_99_map.h5,90,97,end,19256,415544,17620,0
sim_50_2-0_99_map.h5,100,97,start,7880,115520,7880,0
sim_50_2-0_99_map.h5,100,97,gcp,19268,415544,17636,17636
sim_50_2-0_99_map.h5,100,97,end,19268,415544,17636,0
sim_200_0-5_39_map.h5,5,14,start,7864,115520,7864,0
sim_200_0-5_39_map.h5,5,14,gcp,18164,415540,16808,16808
sim_200_0-5_39_map.h5,5,14,end,18164,415540,16808,0
sim_200_0-5_39_map.h5,10,14,start,7876,115520,7876,0
sim_200_0-5_39_map.h5,10,14,gcp,18180,415540,16840,16840
sim_200_0-5_39_map.h5,10,14,end,18180,415540,16840,0
sim_200_0-5_39_map.h5,20,14,start,7876,115520,7876,0
sim_200_0-5_39_map.h5,20,14,gcp,18176,415540,16872,16872
sim_200_0-5_39_map.h5,20,14,end,18176,415540,16872,0
sim_200_0-5_39_map.h5,30,14,start,7880,115520,7880,0
sim_200_0-5_39_map.h5,30,14,gcp,18180,415540,16896,16896
sim_200_0-5_39_map.h5,30,14,end,18180,415540,16896,0
sim_200_0-5_39_map.h5,40,14,start,7876,115520,7876,0
sim_200_0-5_39_map.h5,40,14,gcp,18176,415540,16892,16892
sim_200_0-5_39_map.h5,40,14,end,18176,415540,16892,0
sim_200_0-5_39_map.h5,50,14,start,7880,115520,7880,0
sim_200_0-5_39_map.h5,50,14,gcp,18840,415540,17044,17044
sim_200_0-5_39_map.h5,50,14,end,18840,415540,17044,0
sim_200_0-5_39_map.h5,60,14,start,7864,115520,7864,0
sim_200_0-5_39_map.h5,60,14,gcp,18908,415540,17028,18588
sim_200_0-5_39_map.h5,60,14,end,18908,415540,17028,0
sim_200_0-5_39_map.h5,70,14,start,7876,115520,7876,0
sim_200_0-5_39_map.h5,70,14,gcp,18180,415540,16892,16892
sim_200_0-5_39_map.h5,70,14,end,18180,415540,16892,0
sim_200_0-5_39_map.h5,80,14,start,7860,115520,7860,0
sim_200_0-5_39_map.h5,80,14,gcp,18160,415540,16876,16876
sim_200_0-5_39_map.h5,80,14,end,18160,415540,16876,0
sim_200_0-5_39_map.h5,90,14,start,7876,115520,7876,0
sim_200_0-5_39_map.h5,90,14,gcp,18176,415540,16892,16892
sim_200_0-5_39_map.h5,90,14,end,18176,415540,16892,0
sim_200_0-5_39_map.h5,100,14,start,7880,115520,7880,0
sim_200_0-5_39_map.h5,100,14,gcp,18180,415540,16896,16896
sim_200_0-5_39_map.h5,100,14,end,18180,415540,16896,0
sim_100_1-0_21_map.h5,5,88,start,7876,115520,7876,0
