dataset,budget,num_tiles,label,elapsed_ms,cumulative_ms
sim_200_2-0_54_map.h5,60,21,mapping,61.4475,61.6784
sim_200_2-0_54_map.h5,60,21,gcp,1.80493,63.4834
sim_200_2-0_54_map.h5,60,21,total,8.79155,72.2749
sim_200_2-0_54_map.h5,70,21,init,0.217704,0.217704
sim_200_2-0_54_map.h5,70,21,mapping,60.2857,60.5034
sim_200_2-0_54_map.h5,70,21,gcp,1.51618,62.0196
sim_200_2-0_54_map.h5,70,21,total,9.09815,71.1177
sim_200_2-0_54_map.h5,80,21,init,0.208999,0.208999
sim_200_2-0_54_map.h5,80,21,mapping,60.8507,61.0597
sim_200_2-0_54_map.h5,80,21,gcp,1.50687,62.5666
sim_200_2-0_54_map.h5,80,21,total,9.15428,71.7209
sim_200_2-0_54_map.h5,90,21,init,0.208071,0.208071
sim_200_2-0_54_map.h5,90,21,mapping,60.8937,61.1018
sim_200_2-0_54_map.h5,90,21,gcp,1.50802,62.6098
sim_200_2-0_54_map.h5,90,21,total,9.11703,71.7268
sim_200_2-0_54_map.h5,100,21,init,0.199175,0.199175
sim_200_2-0_54_map.h5,100,21,mapping,60.7636,60.9628
sim_200_2-0_54_map.h5,100,21,gcp,1.48658,62.4494
sim_200_2-0_54_map.h5,100,21,total,9.17822,71.6276
sim_300_5-0_25_map.h5,5,26,init,0.214088,0.214088
sim_300_5-0_25_map.h5,5,26,mapping,59.4581,59.6722
sim_300_5-0_25_map.h5,5,26,gcp,0.830558,60.5027
sim_300_5-0_25_map.h5,5,26,total,9.96272,70.4655
sim_300_5-0_25_map.h5,10,26,init,0.214696,0.214696
sim_300_5-0_25_map.h5,10,26,mapping,61.2564,61.4711
sim_300_5-0_25_map.h5,10,26,gcp,1.07901,62.5501
sim_300_5-0_25_map.h5,10,26,total,9.79069,72.3408
sim_300_5-0_25_map.h5,20,26,init,0.207687,0.207687
sim_300_5-0_25_map.h5,20,26,mapping,60.1483,60.356
sim_300_5-0_25_map.h5,20,26,gcp,0.996003,61.352
sim_300_5-0_25_map.h5,20,26,total,9.6389,70.9909
sim_300_5-0_25_map.h5,30,26,init,0.215304,0.215304
sim_300_5-0_25_map.h5,30,26,mapping,60.6165,60.8318
sim_300_5-0_25_map.h5,30,26,gcp,1.39717,62.2289
sim_300_5-0_25_map.h5,30,26,total,9.18049,71.4094
sim_300_5-0_25_map.h5,40,26,init,0.209608,0.209608
sim_300_5-0_25_map.h5,40,26,mapping,61.1285,61.3381
sim_300_5-0_25_map.h5,40,26,gcp,1.70812,63.0462
sim_300_5-0_25_map.h5,40,26,total,8.9273,71.9735
sim_300_5-0_25_map.h5,50,26,init,0.21828,0.21828
sim_300_5-0_25_map.h5,50,26,mapping,60.5752,60.7935
sim_300_5-0_25_map.h5,50,26,gcp,1.93479,62.7283
sim_300_5-0_25_map.h5,50,26,total,8.70076,71.4291
sim_300_5-0_25_map.h5,60,26,init,0.220072,0.220072
sim_300_5-0_25_map.h5,60,26,mapping,60.7244,60.9444
sim_300_5-0_25_map.h5,60,26,gcp,1.93207,62.8765
sim_300_5-0_25_map.h5,60,26,total,8.66546,71.542
sim_300_5-0_25_map.h5,70,26,init,0.199495,0.199495
sim_300_5-0_25_map.h5,70,26,mapping,60.9223,61.1218
sim_300_5-0_25_map.h5,70,26,gcp,1.9458,63.0676
sim_300_5-0_25_map.h5,70,26,total,8.65064,71.7182
sim_300_5-0_25_map.h5,80,26,init,0.214087,0.214087
sim_300_5-0_25_map.h5,80,26,mapping,61.6364,61.8505
sim_300_5-0_25_map.h5,80,26,gcp,2.30338,64.1539
sim_300_5-0_25_map.h5,80,26,total,8.38171,72.5356
sim_300_5-0_25_map.h5,90,26,init,0.209416,0.209416
sim_300_5-0_25_map.h5,90,26,mapping,61.4795,61.689
sim_300_5-0_25_map.h5,90,26,gcp,1.95015,63.6391
sim_300_5-0_25_map.h5,90,26,total,8.67173,72.3108
sim_300_5-0_25_map.h5,100,26,init,0.208392,0.208392
sim_300_5-0_25_map.h5,100,26,mapping,61.23,61.4384
sim_300_5-0_25_map.h5,100,26,gcp,2.27624,63.7147
sim_300_5-0_25_map.h5,100,26,total,8.5949,72.3096
sim_100_0-5_68_map.h5,5,40,init,0.202599,0.202599
sim_100_0-5_68_map.h5,5,40,mapping,61.2806,61.4832
sim_100_0-5_68_map.h5,5,40,gcp,0.775772,62.259
sim_100_0-5_68_map.h5,5,40,total,9.8168,72.0758
sim_100_0-5_68_map.h5,10,40,init,0.195271,0.195271
sim_100_0-5_68_map.h5,10,40,mapping,61.5441,61.7394
sim_100_0-5_68_map.h5,10,40,gcp,0.664632,62.4041
sim_100_0-5_68_map.h5,10,40,total,9.94813,72.3522
sim_100_0-5_68_map.h5,20,40,init,0.197895,0.197895
sim_100_0-5_68_map.h5,20,40,mapping,61.2615,61.4594
sim_100_0-5_68_map.h5,20,40,gcp,0.969858,62.4292
sim_100_0-5_68_map.h5,20,40,total,9.6245,72.0537
sim_100_0-5_68_map.h5,30,40,init,0.239624,0.239624
sim_100_0-5_68_map.h5,30,40,mapping,61.5469,61.7866
sim_100_0-5_68_map.h5,30,40,gcp,1.4404,63.227
sim_100_0-5_68_map.h5,30,40,total,9.22772,72.4547
sim_100_0-5_68_map.h5,40,40,init,0.202696,0.202696
sim_100_0-5_68_map.h5,40,40,mapping,60.9017,61.1044
sim_100_0-5_68_map.h5,40,40,gcp,1.8184,62.9228
sim_100_0-5_68_map.h5,40,40,total,8.79881,71.7216
sim_100_0-5_68_map.h5,50,40,init,0.21556,0.21556
sim_100_0-5_68_map.h5,50,40,mapping,60.9835,61.1991
sim_100_0-5_68_map.h5,50,40,gcp,2.51199,63.7111
sim_100_0-5_68_map.h5,50,40,total,8.11427,71.8253
sim_100_0-5_68_map.h5,60,40,init,0.205031,0.205031
sim_100_0-5_68_map.h5,60,40,mapping,61.1767,61.3818
sim_100_0-5_68_map.h5,60,40,gcp,2.87306,64.2548
sim_100_0-5_68_map.h5,60,40,total,7.76156,72.0164
sim_100_0-5_68_map.h5,70,40,init,0.219112,0.219112
sim_100_0-5_68_map.h5,70,40,mapping,60.789,61.0081
sim_100_0-5_68_map.h5,70,40,gcp,3.0036,64.0117
sim_100_0-5_68_map.h5,70,40,total,7.59589,71.6076
sim_100_0-5_68_map.h5,80,40,init,0.209576,0.209576
sim_100_0-5_68_map.h5,80,40,mapping,60.999,61.2086
sim_100_0-5_68_map.h5,80,40,gcp,3.34294,64.5515
sim_100_0-5_68_map.h5,80,40,total,7.53342,72.0849
sim_100_0-5_68_map.h5,90,40,init,0.21108,0.21108
sim_100_0-5_68_map.h5,90,40,mapping,60.5883,60.7994
sim_100_0-5_68_map.h5,90,40,gcp,2.97908,63.7785
sim_100_0-5_68_map.h5,90,40,total,7.6709,71.4494
sim_100_0-5_68_map.h5,100,40,init,0.2106,0.2106
sim_100_0-5_68_map.h5,100,40,mapping,60.9022,61.1128
sim_100_0-5_68_map.h5,100,40,gcp,3.00344,64.1163
sim_100_0-5_68_map.h5,100,40,total,7.62149,71.7378
sim_100_2-0_47_map.h5,5,63,init,0.21604,0.21604
sim_100_2-0_47_map.h5,5,63,mapping,62.2337,62.4497
sim_100_2-0_47_map.h5,5,63,gcp,0.707258,63.157
sim_100_2-0_47_map.h5,5,63,total,9.94947,73.1064
sim_100_2-0_47_map.h5,10,63,init,0.218535,0.218535
sim_100_2-0_47_map.h5,10,63,mapping,61.9252,62.1438
sim_100_2-0_47_map.h5,10,63,gcp,0.745339,62.8891
sim_100_2-0_47_map.h5,10,63,total,9.86979,72.7589
sim_100_2-0_47_map.h5,20,63,init,0.224744,0.224744
sim_100_2-0_47_map.h5,20,63,mapping,61.0056,61.2303
sim_100_2-0_47_map.h5,20,63,gcp,0.946658,62.177
sim_100_2-0_47_map.h5,20,63,total,9.65599,71.833
sim_100_2-0_47_map.h5,30,63,init,0.212551,0.212551
sim_100_2-0_47_map.h5,30,63,mapping,60.7978,61.0103
sim_100_2-0_47_map.h5,30,63,gcp,1.43864,62.449
sim_100_2-0_47_map.h5,30,63,total,9.19735,71.6463
sim_100_2-0_47_map.h5,40,63,init,0.214504,0.214504
sim_100_2-0_47_map.h5,40,63,mapping,61.8601,62.0746
sim_100_2-0_47_map.h5,40,63,gcp,1.72595,63.8005
sim_100_2-0_47_map.h5,40,63,total,8.93472,72.7353
sim_100_2-0_47_map.h5,50,63,init,0.20996,0.20996
sim_100_2-0_47_map.h5,50,63,mapping,61.1154,61.3254
sim_100_2-0_47_map.h5,50,63,gcp,3.25935,64.5847
sim_100_2-0_47_map.h5,50,63,total,7.37549,71.9602
sim_100_2-0_47_map.h5,60,63,init,0.213896,0.213896
sim_100_2-0_47_map.h5,60,63,mapping,61.58,61.7939
sim_100_2-0_47_map.h5,60,63,gcp,3.22802,65.0219
sim_100_2-0_47_map.h5,60,63,total,7.42705,72.4489
sim_100_2-0_47_map.h5,70,63,init,0.214696,0.214696
sim_100_2-0_47_map.h5,70,63,mapping,61.414,61.6287
sim_100_2-0_47_map.h5,70,63,gcp,3.7008,65.3295
sim_100_2-0_47_map.h5,70,63,total,6.91941,72.2489
sim_100_2-0_47_map.h5,80,63,init,0.215176,0.215176
sim_100_2-0_47_map.h5,80,63,mapping,59.6697,59.8849
sim_100_2-0_47_map.h5,80,63,gcp,4.19791,64.0828
sim_100_2-0_47_map.h5,80,63,total,6.40663,70.4895
sim_100_2-0_47_map.h5,90,63,init,0.204711,0.204711
sim_100_2-0_47_map.h5,90,63,mapping,61.4029,61.6076
sim_100_2-0_47_map.h5,90,63,gcp,4.98255,66.5901
sim_100_2-0_47_map.h5,90,63,total,5.65099,72.2411
sim_100_2-0_47_map.h5,100,63,init,0.217,0.217
sim_100_2-0_47_map.h5,100,63,mapping,61.6732,61.8902
sim_100_2-0_47_map.h5,100,63,gcp,5.11218,67.0024
sim_100_2-0_47_map.h5,100,63,total,5.55009,72.5525
sim_200_3-0_97_map.h5,5,30,init,0.204295,0.204295
sim_200_3-0_97_map.h5,5,30,mapping,61.4464,61.6507
sim_200_3-0_97_map.h5,5,30,gcp,1.06423,62.715
sim_200_3-0_97_map.h5,5,30,total,9.62965,72.3446
sim_200_3-0_97_map.h5,10,30,init,0.214503,0.214503
sim_200_3-0_97_map.h5,10,30,mapping,62.4164,62.6309
sim_200_3-0_97_map.h5,10,30,gcp,0.791356,63.4223
sim_200_3-0_97_map.h5,10,30,total,9.83475,73.257
sim_200_3-0_97_map.h5,20,30,init,0.21828,0.21828
sim_200_3-0_97_map.h5,20,30,mapping,60.2663,60.4846
sim_200_3-0_97_map.h5,20,30,gcp,1.20305,61.6877
sim_200_3-0_97_map.h5,20,30,total,9.41794,71.1056
sim_200_3-0_97_map.h5,30,30,init,0.210887,0.210887
sim_200_3-0_97_map.h5,30,30,mapping,61.5468,61.7577
sim_200_3-0_97_map.h5,30,30,gcp,1.48412,63.2418
sim_200_3-0_97_map.h5,30,30,total,9.11607,72.3578
sim_200_3-0_97_map.h5,40,30,init,0.214952,0.214952
sim_200_3-0_97_map.h5,40,30,mapping,61.2241,61.4391
sim_200_3-0_97_map.h5,40,30,gcp,1.50409,62.9432
sim_200_3-0_97_map.h5,40,30,total,9.12737,72.0705
sim_200_3-0_97_map.h5,50,30,init,0.226632,0.226632
sim_200_3-0_97_map.h5,50,30,mapping,60.7626,60.9893
sim_200_3-0_97_map.h5,50,30,gcp,1.62918,62.6185
sim_200_3-0_97_map.h5,50,30,total,8.94413,71.5626
sim_200_3-0_97_map.h5,60,30,init,0.209576,0.209576
sim_200_3-0_97_map.h5,60,30,mapping,61.1592,61.3688
sim_200_3-0_97_map.h5,60,30,gcp,1.97393,63.3427
sim_200_3-0_97_map.h5,60,30,total,8.66399,72.0067
sim_200_3-0_97_map.h5,70,30,init,0.210567,0.210567
sim_200_3-0_97_map.h5,70,30,mapping,58.3111,58.5216
sim_200_3-0_97_map.h5,70,30,gcp,2.15464,60.6763
sim_200_3-0_97_map.h5,70,30,total,8.49403,69.1703
sim_200_3-0_97_map.h5,80,30,init,0.209064,0.209064
sim_200_3-0_97_map.h5,80,30,mapping,61.1724,61.3815
sim_200_3-0_97_map.h5,80,30,gcp,1.89104,63.2725
sim_200_3-0_97_map.h5,80,30,total,8.73999,72.0125
sim_200_3-0_97_map.h5,90,30,init,0.205928,0.205928
sim_200_3-0_97_map.h5,90,30,mapping,60.789,60.9949
sim_200_3-0_97_map.h5,90,30,gcp,1.88448,62.8794
sim_200_3-0_97_map.h5,90,30,total,8.75862,71.638
sim_200_3-0_97_map.h5,100,30,init,0.21636,0.21636
sim_200_3-0_97_map.h5,100,30,mapping,61.1606,61.3769
sim_200_3-0_97_map.h5,100,30,gcp,2.19685,63.5738
sim_200_3-0_97_map.h5,100,30,total,8.4491,72.0229
sim_150_0-25_86_map.h5,5,11,init,0.205255,0.205255
sim_150_0-25_86_map.h5,5,11,mapping,61.1998,61.405
sim_150_0-25_86_map.h5,5,11,gcp,0.950946,62.356
sim_150_0-25_86_map.h5,5,11,total,9.67785,72.0338
sim_150_0-25_86_map.h5,10,11,init,0.211783,0.211783
sim_150_0-25_86_map.h5,10,11,mapping,60.9392,61.1509
sim_150_0-25_86_map.h5,10,11,gcp,0.787932,61.9389
sim_150_0-25_86_map.h5,10,11,total,9.82822,71.7671
sim_150_0-25_86_map.h5,20,11,init,0.224232,0.224232
sim_150_0-25_86_map.h5,20,11,mapping,61.0746,61.2988
sim_150_0-25_86_map.h5,20,11,gcp,0.937602,62.2364
sim_150_0-25_86_map.h5,20,11,total,9.6951,71.9315
sim_150_0-25_86_map.h5,30,11,init,0.210631,0.210631
sim_150_0-25_86_map.h5,30,11,mapping,61.0867,61.2973
sim_150_0-25_86_map.h5,30,11,gcp,1.2772,62.5745
sim_150_0-25_86_map.h5,30,11,total,9.61622,72.1907
sim_150_0-25_86_map.h5,40,11,init,0.23636,0.23636
sim_150_0-25_86_map.h5,40,11,mapping,61.4516,61.688
sim_150_0-25_86_map.h5,40,11,gcp,0.929281,62.6173
sim_150_0-25_86_map.h5,40,11,total,9.75753,72.3748
sim_150_0-25_86_map.h5,50,11,init,0.214856,0.214856
sim_150_0-25_86_map.h5,50,11,mapping,60.6346,60.8495
sim_150_0-25_86_map.h5,50,11,gcp,0.998628,61.8481
sim_150_0-25_86_map.h5,50,11,total,9.67583,71.524
sim_150_0-25_86_map.h5,60,11,init,0.204583,0.204583
sim_150_0-25_86_map.h5,60,11,mapping,60.9652,61.1698
sim_150_0-25_86_map.h5,60,11,gcp,0.988003,62.1578
sim_150_0-25_86_map.h5,60,11,total,9.62588,71.7837
sim_150_0-25_86_map.h5,70,11,init,0.212775,0.212775
sim_150_0-25_86_map.h5,70,11,mapping,61.0291,61.2419
sim_150_0-25_86_map.h5,70,11,gcp,0.941538,62.1834
sim_150_0-25_86_map.h5,70,11,total,9.69487,71.8783
sim_150_0-25_86_map.h5,80,11,init,0.21588,0.21588
sim_150_0-25_86_map.h5,80,11,mapping,61.3011,61.517
sim_150_0-25_86_map.h5,80,11,gcp,0.945634,62.4626
sim_150_0-25_86_map.h5,80,11,total,9.67676,72.1394
sim_150_0-25_86_map.h5,90,11,init,0.216392,0.216392
sim_150_0-25_86_map.h5,90,11,mapping,61.7066,61.923
sim_150_0-25_86_map.h5,90,11,gcp,0.935681,62.8587
sim_150_0-25_86_map.h5,90,11,total,9.70361,72.5623
sim_150_0-25_86_map.h5,100,11,init,0.217,0.217
sim_150_0-25_86_map.h5,100,11,mapping,60.9475,61.1645
sim_150_0-25_86_map.h5,100,11,gcp,1.28254,62.4471
sim_150_0-25_86_map.h5,100,11,total,9.58149,72.0286
sim_200_3-0_99_map.h5,5,32,init,0.208487,0.208487
sim_200_3-0_99_map.h5,5,32,mapping,62.1512,62.3597
sim_200_3-0_99_map.h5,5,32,gcp,0.678456,63.0382
sim_200_3-0_99_map.h5,5,32,total,9.9832,73.0214
sim_200_3-0_99_map.h5,10,32,init,0.212199,0.212199
sim_200_3-0_99_map.h5,10,32,mapping,60.7495,60.9617
sim_200_3-0_99_map.h5,10,32,gcp,0.820318,61.782
sim_200_3-0_99_map.h5,10,32,total,9.77769,71.5597
sim_200_3-0_99_map.h5,20,32,init,0.209383,0.209383
sim_200_3-0_99_map.h5,20,32,mapping,60.9782,61.1876
sim_200_3-0_99_map.h5,20,32,gcp,1.24196,62.4296
sim_200_3-0_99_map.h5,20,32,total,9.346,71.7756
sim_200_3-0_99_map.h5,30,32,init,0.214792,0.214792
sim_200_3-0_99_map.h5,30,32,mapping,59.8826,60.0973
sim_200_3-0_99_map.h5,30,32,gcp,1.91447,62.0118
sim_200_3-0_99_map.h5,30,32,total,8.97325,70.9851
sim_200_3-0_99_map.h5,40,32,init,0.205256,0.205256
sim_200_3-0_99_map.h5,40,32,mapping,61.0257,61.2309
sim_200_3-0_99_map.h5,40,32,gcp,1.5814,62.8123
sim_200_3-0_99_map.h5,40,32,total,9.04727,71.8596
sim_200_3-0_99_map.h5,50,32,init,0.21412,0.21412
sim_200_3-0_99_map.h5,50,32,mapping,61.1599,61.374
sim_200_3-0_99_map.h5,50,32,gcp,2.11102,63.485
sim_200_3-0_99_map.h5,50,32,total,8.48939,71.9744
sim_200_3-0_99_map.h5,60,32,init,0.216808,0.216808
sim_200_3-0_99_map.h5,60,32,mapping,60.8671,61.0839
sim_200_3-0_99_map.h5,60,32,gcp,2.60412,63.688
sim_200_3-0_99_map.h5,60,32,total,8.02566,71.7137
sim_200_3-0_99_map.h5,70,32,init,0.217256,0.217256
sim_200_3-0_99_map.h5,70,32,mapping,60.6017,60.819
sim_200_3-0_99_map.h5,70,32,gcp,2.57241,63.3914
sim_200_3-0_99_map.h5,70,32,total,8.07792,71.4693
sim_200_3-0_99_map.h5,80,32,init,0.215624,0.215624
sim_200_3-0_99_map.h5,80,32,mapping,62.1483,62.3639
sim_200_3-0_99_map.h5,80,32,gcp,2.29608,64.66
sim_200_3-0_99_map.h5,80,32,total,8.32004,72.98
sim_200_3-0_99_map.h5,90,32,init,0.21716,0.21716
sim_200_3-0_99_map.h5,90,32,mapping,60.4051,60.6223
sim_200_3-0_99_map.h5,90,32,gcp,2.24581,62.8681
sim_200_3-0_99_map.h5,90,32,total,8.41985,71.288
sim_200_3-0_99_map.h5,100,32,init,0.223592,0.223592
sim_200_3-0_99_map.h5,100,32,mapping,61.1731,61.3967
sim_200_3-0_99_map.h5,100,32,gcp,2.56694,63.9636
sim_200_3-0_99_map.h5,100,32,total,8.07904,72.0426
sim_250_0-5_83_map.h5,5,6,init,0.212008,0.212008
sim_250_0-5_83_map.h5,5,6,mapping,61.4865,61.6986
sim_250_0-5_83_map.h5,5,6,gcp,0.939809,62.6384
sim_250_0-5_83_map.h5,5,6,total,9.94999,72.5883
sim_250_0-5_83_map.h5,10,6,init,0.210024,0.210024
sim_250_0-5_83_map.h5,10,6,mapping,61.1943,61.4043
sim_250_0-5_83_map.h5,10,6,gcp,0.650743,62.055
sim_250_0-5_83_map.h5,10,6,total,9.97447,72.0295
sim_250_0-5_83_map.h5,20,6,init,0.211496,0.211496
sim_250_0-5_83_map.h5,20,6,mapping,59.7685,59.98
sim_250_0-5_83_map.h5,20,6,gcp,0.981251,60.9613
sim_250_0-5_83_map.h5,20,6,total,9.64956,70.6108
sim_250_0-5_83_map.h5,30,6,init,0.212679,0.212679
sim_250_0-5_83_map.h5,30,6,mapping,60.2325,60.4452
sim_250_0-5_83_map.h5,30,6,gcp,0.999971,61.4452
sim_250_0-5_83_map.h5,30,6,total,9.8663,71.3115
sim_250_0-5_83_map.h5,40,6,init,0.210952,0.210952
sim_250_0-5_83_map.h5,40,6,mapping,61.2735,61.4845
sim_250_0-5_83_map.h5,40,6,gcp,0.980322,62.4648
sim_250_0-5_83_map.h5,40,6,total,9.64041,72.1052
sim_250_0-5_83_map.h5,50,6,init,0.204199,0.204199
sim_250_0-5_83_map.h5,50,6,mapping,60.2498,60.454
sim_250_0-5_83_map.h5,50,6,gcp,0.66972,61.1237
sim_250_0-5_83_map.h5,50,6,total,9.97091,71.0946
sim_250_0-5_83_map.h5,60,6,init,0.210344,0.210344
sim_250_0-5_83_map.h5,60,6,mapping,61.1832,61.3936
sim_250_0-5_83_map.h5,60,6,gcp,0.688025,62.0816
sim_250_0-5_83_map.h5,60,6,total,9.90118,71.9828
sim_250_0-5_83_map.h5,70,6,init,0.214439,0.214439
sim_250_0-5_83_map.h5,70,6,mapping,61.0545,61.269
sim_250_0-5_83_map.h5,70,6,gcp,1.04513,62.3141
sim_250_0-5_83_map.h5,70,6,total,9.7952,72.1093
sim_250_0-5_83_map.h5,80,6,init,0.211784,0.211784
sim_250_0-5_83_map.h5,80,6,mapping,61.182,61.3938
sim_250_0-5_83_map.h5,80,6,gcp,0.994595,62.3884
sim_250_0-5_83_map.h5,80,6,total,9.58713,71.9755
sim_250_0-5_83_map.h5,90,6,init,0.216487,0.216487
sim_250_0-5_83_map.h5,90,6,mapping,61.8364,62.0529
sim_250_0-5_83_map.h5,90,6,gcp,0.697721,62.7507
sim_250_0-5_83_map.h5,90,6,total,9.95472,72.7054
sim_250_0-5_83_map.h5,100,6,init,0.211016,0.211016
sim_250_0-5_83_map.h5,100,6,mapping,60.1973,60.4083
sim_250_0-5_83_map.h5,100,6,gcp,0.983843,61.3921
sim_250_0-5_83_map.h5,100,6,total,9.89181,71.2839
sim_250_0-25_43_map.h5,5,9,init,0.205895,0.205895
sim_250_0-25_43_map.h5,5,9,mapping,61.2617,61.4676
sim_250_0-25_43_map.h5,5,9,gcp,0.630455,62.0981
sim_250_0-25_43_map.h5,5,9,total,9.96893,72.067
sim_250_0-25_43_map.h5,10,9,init,0.227976,0.227976
sim_250_0-25_43_map.h5,10,9,mapping,60.9924,61.2204
sim_250_0-25_43_map.h5,10,9,gcp,0.735355,61.9557
sim_250_0-25_43_map.h5,10,9,total,9.86765,71.8234
sim_250_0-25_43_map.h5,20,9,init,0.206536,0.206536
sim_250_0-25_43_map.h5,20,9,mapping,61.1539,61.3605
sim_250_0-25_43_map.h5,20,9,gcp,0.843582,62.204
sim_250_0-25_43_map.h5,20,9,total,9.7646,71.9686
sim_250_0-25_43_map.h5,30,9,init,0.215655,0.215655
sim_250_0-25_43_map.h5,30,9,mapping,59.9249,60.1405
sim_250_0-25_43_map.h5,30,9,gcp,0.758843,60.8994
sim_250_0-25_43_map.h5,30,9,total,9.83574,70.7351
sim_250_0-25_43_map.h5,40,9,init,0.210952,0.210952
sim_250_0-25_43_map.h5,40,9,mapping,61.0673,61.2782
sim_250_0-25_43_map.h5,40,9,gcp,0.7831,62.0613
sim_250_0-25_43_map.h5,40,9,total,9.86387,71.9252
sim_250_0-25_43_map.h5,50,9,init,0.210471,0.210471
sim_250_0-25_43_map.h5,50,9,mapping,59.8033,60.0138
sim_250_0-25_43_map.h5,50,9,gcp,0.798268,60.8121
sim_250_0-25_43_map.h5,50,9,total,9.83098,70.643
sim_250_0-25_43_map.h5,60,9,init,0.222856,0.222856
sim_250_0-25_43_map.h5,60,9,mapping,61.6208,61.8436
sim_250_0-25_43_map.h5,60,9,gcp,1.10938,62.953
sim_250_0-25_43_map.h5,60,9,total,9.75385,72.7068
sim_250_0-25_43_map.h5,70,9,init,0.206151,0.206151
sim_250_0-25_43_map.h5,70,9,mapping,61.3787,61.5849
sim_250_0-25_43_map.h5,70,9,gcp,0.849535,62.4344
sim_250_0-25_43_map.h5,70,9,total,9.76838,72.2028
sim_250_0-25_43_map.h5,80,9,init,0.212232,0.212232
sim_250_0-25_43_map.h5,80,9,mapping,61.21,61.4222
sim_250_0-25_43_map.h5,80,9,gcp,1.10638,62.5286
sim_250_0-25_43_map.h5,80,9,total,9.75734,72.2859
sim_250_0-25_43_map.h5,90,9,init,0.204999,0.204999
sim_250_0-25_43_map.h5,90,9,mapping,61.0566,61.2616
sim_250_0-25_43_map.h5,90,9,gcp,0.813085,62.0747
sim_250_0-25_43_map.h5,90,9,total,9.77254,71.8472
sim_250_0-25_43_map.h5,100,9,init,0.2186,0.2186
sim_250_0-25_43_map.h5,100,9,mapping,61.2112,61.4298
sim_250_0-25_43_map.h5,100,9,gcp,0.775292,62.2051
sim_250_0-25_43_map.h5,100,9,total,9.84589,72.051
sim_200_3-0_8_map.h5,5,41,init,0.218568,0.218568
sim_200_3-0_8_map.h5,5,41,mapping,61.2783,61.4968
sim_200_3-0_8_map.h5,5,41,gcp,0.687097,62.1839
sim_200_3-0_8_map.h5,5,41,total,9.98752,72.1715
sim_200_3-0_8_map.h5,10,41,init,0.206472,0.206472
sim_200_3-0_8_map.h5,10,41,mapping,61.3501,61.5566
sim_200_3-0_8_map.h5,10,41,gcp,0.809661,62.3663
sim_200_3-0_8_map.h5,10,41,total,9.83648,72.2027
sim_200_3-0_8_map.h5,20,41,init,0.220296,0.220296
sim_200_3-0_8_map.h5,20,41,mapping,60.2762,60.4965
sim_200_3-0_8_map.h5,20,41,gcp,0.954626,61.4511
sim_200_3-0_8_map.h5,20,41,total,9.61945,71.0705
sim_200_3-0_8_map.h5,30,41,init,0.211239,0.211239
sim_200_3-0_8_map.h5,30,41,mapping,61.1027,61.3139
sim_200_3-0_8_map.h5,30,41,gcp,1.47746,62.7914
sim_200_3-0_8_map.h5,30,41,total,9.12605,71.9174
sim_200_3-0_8_map.h5,40,41,init,0.215016,0.215016
sim_200_3-0_8_map.h5,40,41,mapping,60.8975,61.1125
sim_200_3-0_8_map.h5,40,41,gcp,1.85891,62.9715
sim_200_3-0_8_map.h5,40,41,total,8.74703,71.7185
sim_200_3-0_8_map.h5,50,41,init,0.21316,0.21316
sim_200_3-0_8_map.h5,50,41,mapping,61.3275,61.5406
sim_200_3-0_8_map.h5,50,41,gcp,2.30543,63.8461
sim_200_3-0_8_map.h5,50,41,total,8.30548,72.1515
sim_200_3-0_8_map.h5,60,41,init,0.211688,0.211688
sim_200_3-0_8_map.h5,60,41,mapping,60.9033,61.1149
sim_200_3-0_8_map.h5,60,41,gcp,2.88557,64.0005
sim_200_3-0_8_map.h5,60,41,total,7.76037,71.7609
sim_200_3-0_8_map.h5,70,41,init,0.202599,0.202599
sim_200_3-0_8_map.h5,70,41,mapping,60.9178,61.1204
sim_200_3-0_8_map.h5,70,41,gcp,3.16607,64.2864
sim_200_3-0_8_map.h5,70,41,total,7.69221,71.9786
sim_200_3-0_8_map.h5,80,41,init,0.194919,0.194919
sim_200_3-0_8_map.h5,80,41,mapping,61.4538,61.6488
sim_200_3-0_8_map.h5,80,41,gcp,2.8482,64.497
sim_200_3-0_8_map.h5,80,41,total,7.75468,72.2516
sim_200_3-0_8_map.h5,90,41,init,0.203976,0.203976
sim_200_3-0_8_map.h5,90,41,mapping,60.4499,60.6539
sim_200_3-0_8_map.h5,90,41,gcp,2.86797,63.5219
sim_200_3-0_8_map.h5,90,41,total,7.79247,71.3144
sim_200_3-0_8_map.h5,100,41,init,0.21684,0.21684
sim_200_3-0_8_map.h5,100,41,mapping,61.6106,61.8274
sim_200_3-0_8_map.h5,100,41,gcp,2.90689,64.7343
sim_200_3-0_8_map.h5,100,41,total,7.72911,72.4634
sim_150_5-0_50_map.h5,5,49,init,0.201319,0.201319
sim_150_5-0_50_map.h5,5,49,mapping,61.5356,61.7369
sim_150_5-0_50_map.h5,5,49,gcp,0.710361,62.4473
sim_150_5-0_50_map.h5,5,49,total,9.89418,72.3414
sim_150_5-0_50_map.h5,10,49,init,0.2098,0.2098
sim_150_5-0_50_map.h5,10,49,mapping,59.9704,60.1802
sim_150_5-0_50_map.h5,10,49,gcp,0.838718,61.0189
sim_150_5-0_50_map.h5,10,49,total,9.81059,70.8295
sim_150_5-0_50_map.h5,20,49,init,0.206503,0.206503
